id,name,name_sp,nome-vide,vide_type,lookup,lookup_sp
245669,António Pinto,António Pinto,Correia,add,António Pinto Correia,António Pinto Correia
245707,António Pinto,António Pinto,Costa,add,António Pinto Costa,António Pinto Costa
245615,António Pinto,António Pinto,Cabral,add,António Pinto Cabral,António Pinto Cabral
142767,António Pinto de Almeida,António Pinto Almeida,Pinto,cut,António Pinto,António Pinto
128093,António Pinto Cabral,António Pinto Cabral,Pinto,cut,António Pinto,António Pinto
287873,António Pinto Coelho Soares de Moura,António Pinto Coelho Soares Moura,Soares,cut,António Pinto Coelho Soares,António Pinto Coelho Soares
199718,António Pinto da Costa,António Pinto Costa,Pinto,cut,António Pinto,António Pinto
235903,António Pinto da Mota,António Pinto Mota,Pinto,cut,António Pinto,António Pinto
132654,António Pinto de Queirós,António Pinto Queirós,António Pinto de Morais de Queirós,rep,António Pinto de Morais de Queirós,António Pinto Morais Queirós
136510,António Pinto do Rego,António Pinto Rego,António Pinto do Rego e Carvalho,rep,António Pinto do Rego e Carvalho,António Pinto Rego Carvalho
153473,António Pinto do Rego e Carvalho,António Pinto Rego Carvalho,António Pinto do Rego,cut,António Pinto do Rego,António Pinto Rego
248850,António Pires,António Pires,Canto,add,António Pires Canto,António Pires Canto
132012,António Pires do Canto,António Pires Canto,Pires,cut,António Pires,António Pires
311286,António Pires Mendes dos Prazeres,António Pires Mendes Prazeres,Mendes,cut,António Pires Mendes,António Pires Mendes
153476,António Pires Moreno de Carvalho,António Pires Moreno Carvalho,Moreno,cut,António Pires Moreno,António Pires Moreno
249336,António Pita,António Pita,Ortigueira,add,António Pita Ortigueira,António Pita Ortigueira
176646,António Pita Ortigueira,António Pita Ortigueira,Pita,cut,António Pita,António Pita
176646,António Pita Ortigueira,António Pita Ortigueira,Pita,cut,António Pita,António Pita
249475,António Plácido,António Plácido,Dourado,add,António Plácido Dourado,António Plácido Dourado
163593,António Plácido Dourado,António Plácido Dourado,Plácido,cut,António Plácido,António Plácido
214236,António Preto Velho,António Preto Velho,Preto,cut,António Preto,António Preto
281671,António das Póvoas e Brito,António Póvoas Brito,Marecos,add,António das Póvoas e Brito Marecos,António Póvoas Brito Marecos
132109,António Quaresma,António Quaresma,António Quaresma Manuel,rep,António Quaresma Manuel,António Quaresma Manuel
183942,António Quaresma Manuel,António Quaresma Manuel,Quaresma,cut,António Quaresma,António Quaresma
209204,António Quaresma de Vasconcelos,António Quaresma Vasconcelos,António Quaresma de Távora e Vasconcelos,rep,António Quaresma de Távora e Vasconcelos,António Quaresma Távora Vasconcelos
172238,António Rafael Robles,António Rafael Robles,António Rafael,cut,António Rafael,António Rafael
317675,António Raimundo de Abreu Velho,António Raimundo Abreu Velho,Coutinho,add,António Raimundo de Abreu Velho Coutinho,António Raimundo Abreu Velho Coutinho
205531,António Raimundo de Pina Coutinho,António Raimundo Pina Coutinho,Pina,cut,António Raimundo de Pina,António Raimundo Pina
290598,António Ramalho Pinheiro e Castro,António Ramalho Pinheiro Castro,António Ramalho,cut,António Ramalho,António Ramalho
290598,António Ramalho Pinheiro e Castro,António Ramalho Pinheiro Castro,António Ramalho,cut,António Ramalho,António Ramalho
230517,António Ramalho Rufasco,António Ramalho Rufasco,Rufugio,add,António Ramalho Rufasco Rufugio,António Ramalho Rufasco Rufugio
133639,António Ramires,António Ramires,Vitória,add,António Ramires Vitória,António Ramires Vitória
215979,António Ramires Victória,António Ramires Victória,Ramires,cut,António Ramires,António Ramires
215979,António Ramires Victória,António Ramires Victória,Ramires,cut,António Ramires,António Ramires
288344,António Ramos da Silva Nogueira,António Ramos Silva Nogueira,Silva,cut,António Ramos da Silva,António Ramos Silva
134728,António Rebelo,António Rebelo,Macedo e,add,António Rebelo Macedo e,António Rebelo Macedo
134647,António Rebelo,António Rebelo,Brito,add,António Rebelo Brito,António Rebelo Brito
134655,António Rebelo,António Rebelo,da Fonseca,add,António Rebelo da Fonseca,António Rebelo Fonseca
134668,António Rebelo,António Rebelo,Abreu,add,António Rebelo Abreu,António Rebelo Abreu
140606,António Rebelo de Abreu,António Rebelo Abreu,Rebelo,cut,António Rebelo,António Rebelo
188300,António Rebelo de Brito,António Rebelo Brito,Rebelo,cut,António Rebelo,António Rebelo
188300,António Rebelo de Brito,António Rebelo Brito,Rebelo,cut,António Rebelo,António Rebelo
276564,António Rebelo de Campos,António Rebelo Campos,Andrade,add,António Rebelo de Campos Andrade,António Rebelo Campos Andrade
199729,António Rebelo da Costa,António Rebelo Costa,Rebelo,cut,António Rebelo,António Rebelo
140019,António Rebelo da Fonseca,António Rebelo Fonseca,Rebelo,cut,António Rebelo,António Rebelo
179955,António Rebelo de Gouveia,António Rebelo Gouveia,Macedo,add,António Rebelo de Gouveia Macedo,António Rebelo Gouveia Macedo
181247,António Rebelo de Macedo,António Rebelo Macedo,Rebelo,cut,António Rebelo,António Rebelo
318787,António Rebelo de Matos Rocha,António Rebelo Matos Rocha,Matos,cut,António Rebelo de Matos,António Rebelo Matos
136416,António do Rego,António Rego,Figueiredo,add,António do Rego Figueiredo,António Rego Figueiredo
134516,António de Rego de Figueiredo,António Rego Figueiredo,Rego,cut,António de Rego,António Rego
209208,António dos Reis e Vasconcelos,António Reis Vasconcelos,Figueiredo e vide Reis,add,António dos Reis e Vasconcelos Figueiredo e vide Reis,António Reis Vasconcelos Figueiredo vide Reis
152652,António Ribeiro,António Ribeiro,Marinho,add,António Ribeiro Marinho,António Ribeiro Marinho
153071,António Ribeiro,António Ribeiro,,novid,António Ribeiro,António Ribeiro
152981,António Ribeiro,António Ribeiro,Lobo,add,António Ribeiro Lobo,António Ribeiro Lobo
289976,António Ribeiro Barbas de Sousa Saraiva Castelo Branco,António Ribeiro Barbas Sousa Saraiva Castelo Branco,António Ribeiro Barbas de Sousa,cut,António Ribeiro Barbas de Sousa,António Ribeiro Barbas Sousa
295635,António Ribeiro de Carvalho Amorim Pessoa,António Ribeiro Carvalho Amorim Pessoa,António Ribeiro de Carvalho Abreu Pessoa Amorim,rep,António Ribeiro de Carvalho Abreu Pessoa Amorim,António Ribeiro Carvalho Abreu Pessoa Amorim
184162,António Ribeiro Marinho,António Ribeiro Marinho,Ribeiro,cut,António Ribeiro,António Ribeiro
295568,António Roberto de Araújo Queirós,António Roberto Araújo Queirós,António Roberto de Macedo e Araújo,rep,António Roberto de Macedo e Araújo,António Roberto Macedo Araújo
172658,António da Rocha,António Rocha,Frois,add,António da Rocha Frois,António Rocha Frois
172653,António da Rocha,António Rocha,Ferraz,add,António da Rocha Ferraz,António Rocha Ferraz
243524,António da Rocha Ferraz,António Rocha Ferraz,Rocha,cut,António da Rocha,António Rocha
172243,António Rodrigo Roby,António Rodrigo Roby,Baltasar,add,António Rodrigo Roby Baltasar,António Rodrigo Roby Baltasar
149722,António Rodrigo Roby Baltasar,António Rodrigo Roby Baltasar,Roby,cut,António Rodrigo Roby,António Rodrigo Roby
191541,António Rodrigues,António Rodrigues,Carneiro,add,António Rodrigues Carneiro,António Rodrigues Carneiro
192127,António Rodrigues,António Rodrigues,Figueira,add,António Rodrigues Figueira,António Rodrigues Figueira
191986,António Rodrigues,António Rodrigues,António Rodrigues Paula,rep,António Rodrigues Paula,António Rodrigues Paula
194233,António Rodrigues,António Rodrigues,Colaço,add,António Rodrigues Colaço,António Rodrigues Colaço
192141,António Rodrigues,António Rodrigues,Gamboa,add,António Rodrigues Gamboa,António Rodrigues Gamboa
191431,António Rodrigues,António Rodrigues,de Barros,add,António Rodrigues de Barros,António Rodrigues Barros
194275,António Rodrigues,António Rodrigues,Loureiro,add,António Rodrigues Loureiro,António Rodrigues Loureiro
192408,António Rodrigues,António Rodrigues,Queirós,add,António Rodrigues Queirós,António Rodrigues Queirós
192732,António Rodrigues,António Rodrigues,Paiva,add,António Rodrigues Paiva,António Rodrigues Paiva
192055,António Rodrigues,António Rodrigues,Craveiro,add,António Rodrigues Craveiro,António Rodrigues Craveiro
191315,António Rodrigues,António Rodrigues,Silva,add,António Rodrigues Silva,António Rodrigues Silva
192082,António Rodrigues,António Rodrigues,Tomás,add,António Rodrigues Tomás,António Rodrigues Tomás
193025,António Rodrigues,António Rodrigues,Manso,add,António Rodrigues Manso,António Rodrigues Manso
192374,António Rodrigues,António Rodrigues,Pereira,add,António Rodrigues Pereira,António Rodrigues Pereira
140613,António Rodrigues de Abreu,António Rodrigues Abreu,Rodrigues,cut,António Rodrigues,António Rodrigues
141237,António Rodrigues de Aguiar,António Rodrigues Aguiar,Rodrigues,cut,António Rodrigues,António Rodrigues
265475,António Rodrigues Barreiros,António Rodrigues Barreiros,António Barreiros,rep,António Barreiros,António Barreiros
151291,António Rodrigues Barreto,António Rodrigues Barreto,Rodrigues,cut,António Rodrigues,António Rodrigues
151673,António Rodrigues de Barros,António Rodrigues Barros,Rodrigues,cut,António Rodrigues,António Rodrigues
138625,António Rodrigues Carneiro,António Rodrigues Carneiro,Rodrigues,cut,António Rodrigues,António Rodrigues
141325,António Rodrigues Chaves Pereira de Afonseca,António Rodrigues Chaves Pereira Afonseca,Fonseca,add,António Rodrigues Chaves Pereira de Afonseca Fonseca,António Rodrigues Chaves Pereira Afonseca Fonseca
195301,António Rodrigues Colaço,António Rodrigues Colaço,Rodrigues,cut,António Rodrigues,António Rodrigues
207132,António Rodrigues Craveiro,António Rodrigues Craveiro,Rodrigues,cut,António Rodrigues,António Rodrigues
131673,António Rodrigues Figueira,António Rodrigues Figueira,Rodrigues,cut,António Rodrigues,António Rodrigues
177185,António Rodrigues de Gamboa,António Rodrigues Gamboa,,novid,António Rodrigues de Gamboa,António Rodrigues Gamboa
177187,António Rodrigues Gamboa,António Rodrigues Gamboa,Rodrigues,cut,António Rodrigues,António Rodrigues
253991,António Rodrigues Loureiro,António Rodrigues Loureiro,Rodrigues,cut,António Rodrigues,António Rodrigues
251971,António Rodrigues Monteiro,António Rodrigues Monteiro,Rodrigues,cut,António Rodrigues,António Rodrigues
293520,António Rodrigues Pereira,António Rodrigues Pereira,Rodrigues,cut,António Rodrigues,António Rodrigues
228034,António Rodrigues Pereira,António Rodrigues Pereira,Rodrigues,cut,António Rodrigues,António Rodrigues
309267,António Rodrigues Pio,António Rodrigues Pio,Santos,add,António Rodrigues Pio Santos,António Rodrigues Pio Santos
309267,António Rodrigues Pio,António Rodrigues Pio,Santos,add,António Rodrigues Pio Santos,António Rodrigues Pio Santos
132657,António Rodrigues Queirós,António Rodrigues Queirós,Rodrigues,cut,António Rodrigues,António Rodrigues
288902,António Salema de Noronha,António Salema Noronha,António Salema de Noronha Coutinho Garrido,rep,António Salema de Noronha Coutinho Garrido,António Salema Noronha Coutinho Garrido
147609,António Salgado de Araújo,António Salgado Araújo,Salgado,cut,António Salgado,António Salgado
217030,António de Santa Quitéria,António Santa Quitéria,Raimundo,add,António de Santa Quitéria Raimundo,António Santa Quitéria Raimundo
217035,António de Santa Quitéria Raimundo,António Santa Quitéria Raimundo,Santa Quitéria,cut,António de Santa Quitéria,António Santa Quitéria
220808,António Saraiva,António Saraiva,Amaral,add,António Saraiva Amaral,António Saraiva Amaral
145065,António Saraiva do Amaral,António Saraiva Amaral,Saraiva,cut,António Saraiva,António Saraiva
214507,António Saraiva de Sampaio,António Saraiva Sampaio,Melo,add,António Saraiva de Sampaio Melo,António Saraiva Sampaio Melo
250491,António Sarmento Pereira de Morais,António Sarmento Pereira Morais,Sarmento,cut,António Sarmento,António Sarmento
221860,António de Seixas,António Seixas,e Sousa,add,António de Seixas e Sousa,António Seixas Sousa
235738,António de Seixas e Sousa,António Seixas Sousa,Seixas,cut,António de Seixas,António Seixas
223442,António dos Serafins,António Serafins,Soutomaior,add,António dos Serafins Soutomaior,António Serafins Soutomaior
233837,António dos Serafins Soutomaior,António Serafins Soutomaior,Serafins,cut,António dos Serafins,António Serafins
224532,António da Silva,António Silva,Henriques,add,António da Silva Henriques,António Silva Henriques
224457,António da Silva,António Silva,Sousa,add,António da Silva Sousa,António Silva Sousa
224489,António da Silva,António Silva,Pimentel,add,António da Silva Pimentel,António Silva Pimentel
