place_name,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
"Sapataria, Lisboa",osm,6528531,"Sapataria, Sobral de Monte Agraço, Lisboa, Portugal",Sobral de Monte Agraço,Portugal,0.5700000000000001,boundary,administrative,38.9687636,-9.1958697,152.59822727781437
Sapiões,osm,8063473099,"Sapiões, Mondrões, Vila Real, Vila Real, Portugal",Vila Real,Portugal,0.36,place,hamlet,41.3029814,-7.8012357,132.6069874417283
Saragoça,osm,345740,"Zaragoza, Zaragoza, Zaragoza, ES-Z, Aragón, España",Zaragoza,España,0.6329030071628798,boundary,administrative,41.6521342,-0.8809428,655.1739740327827
Sardedo,osm,3258192976,"Sardéu, Ribeseya, Asturias / Asturies, ES-O, Asturias / Asturies, España",Ribeseya,España,0.25,place,hamlet,43.4411391,-5.1197357,452.0765152121023
Sardeiral,osm,8361279390,"Sardeiral, Sabugal, Sabugal, Guarda, Portugal",Sabugal,Portugal,0.36,place,hamlet,40.3655711,-7.0635389,117.1804647060153
"Sardoal, Alcaravela",osm,6482830,"Alcaravela, Sardoal, Santarém, Portugal",Sardoal,Portugal,0.5700000000000001,boundary,administrative,39.5658682,-8.1156201,76.01964595710358
Sardosa,osm,1243146223,"Corraliza de Cuesta Sardosa, Lerín, Estellerriko Erribera / Ribera Estellesa, Navarra - Nafarroa, ES-NA, Navarra - Nafarroa, España",,España,0.225,place,locality,42.507153,-1.9377807,599.7809676620012
"Sardoura, Castelo de Paiva",osm,6021197,"São Martinho de Sardoura, Castelo de Paiva, Aveiro, Portugal",São Martinho de Sardoura,Portugal,0.75,boundary,administrative,41.0545027,-8.283864551132305,94.83108546940836
Sarnadas de Rodão,osm,5513382,"Sarnadas de Ródão, Vila Velha de Ródão, Castelo Branco, Portugal",Vila Velha de Ródão,Portugal,0.55,boundary,administrative,39.74351845,-7.645134207436861,84.27740916575772
"Sarraquinhos, Montalegre",osm,2198394,"Sarraquinhos, Montalegre, Vila Real, Portugal",Montalegre,Portugal,0.5165864680443337,boundary,administrative,41.8093773,-7.6419564,189.7344443384576
Sarredo,osm,1241893079,"Sarredo, Couso, Avión, O Ribeiro, Ourense, ES-OR, Galicia, España",Avión,España,0.235,place,locality,42.4364721,-8.3154965,247.73140920065472
"Sarzedas, Castelo Branco",osm,5475534,"Sarzedas, Castelo Branco, Castelo Branco, Portugal",Castelo Branco,Portugal,0.66,boundary,administrative,39.8504445,-7.6855887,74.60090067282968
Sarzedela,osm,430350648,"Sarzedela, Ansião, Ansião, Leiria, Portugal",Ansião,Portugal,0.36,place,hamlet,39.9275285,-8.4438669,31.115576011139275
Sarzedinho,osm,5165515017,"Sarzedinho, Ervedosa do Douro, Viseu, Portugal",Ervedosa do Douro,Portugal,0.36,place,hamlet,41.1574805,-7.524275,130.15830472041233
"Sarzedo, Coimbra",osm,1739837430,"Sarzedo, Sarzedo, Arganil, Coimbra, Portugal",Sarzedo,Portugal,0.495,place,village,40.2405746,-8.0706975,30.46476787814694
Sassoeiros,osm,545307685,"Sassoeiros, Parede, Carcavelos e Parede, Cascais, Lisboa, Portugal",Carcavelos e Parede,Portugal,0.385,place,suburb,38.6987194,-9.329196,184.65993473900863
Savava,osm,8255199338,"Suwawa, Chittaurgarh Tehsil, Chittorgarh, Rajasthan, India",,India,0.275,place,village,25.0536846,74.8064017,7710.267263870031
"Sazes, Penacova",osm,6553657,"Sazes do Lorvão, Penacova, Coimbra, Portugal",Penacova,Portugal,0.4785144183561604,boundary,administrative,40.3146922,-8.3360159,14.158996181673803
Seara,osm,5713297,"Seara, Ponte de Lima, Viana do Castelo, Portugal",Ponte de Lima,Portugal,0.4293657532333713,boundary,administrative,41.734539,-8.620222,170.37741887326803
"Seará, brasil",osm,302635,"Ceará, Região Nordeste, Brasil",,Brasil,0.7077376408887909,boundary,administrative,-5.3264703,-39.7156073,5972.3242499909975
Sebolido,osm,5928144,"Sebolido, Penafiel, Porto, PT-13, Portugal",Penafiel,Portugal,0.4118656186130232,boundary,administrative,41.0526434,-8.3463266,94.100846043827
Sebál,osm,1798788092,"Sebal, Condeixa-a-Nova, Coimbra, Portugal",Condeixa-a-Nova,Portugal,0.275,place,village,40.1204296,-8.5343384,13.359606370224936
"Segura, Castelo Branco",osm,439764585,"Segura, Zebreira e Segura, Idanha-a-Nova, Castelo Branco, Portugal",Zebreira e Segura,Portugal,0.5850000000000001,place,village,39.8263863,-6.979608,130.5277187576881
Segões,osm,1458197312,"Segões, Moimenta da Beira, Viseu, Portugal",Moimenta da Beira,Portugal,0.385,place,village,40.8577464,-7.6692725,96.5693754694608
"Seia, São Martinho de",osm,6352880,"Santa Marinha e São Martinho, Seia, Guarda, Portugal",Seia,Portugal,0.5718449554900855,boundary,administrative,40.439578,-7.659480957742142,70.06104789001897
Seide,osm,4034239,"Seide, Vila Nova de Famalicão, Braga, Portugal",Vila Nova de Famalicão,Portugal,0.3727191885788625,boundary,administrative,41.39733305,-8.468930969604736,132.18937510774396
Seira,osm,343948,"Seira, La Ribagorza, Huesca, Aragón, España",Seira,España,0.5816154802511548,boundary,administrative,42.50318965,0.3914074781416213,780.2112268579874
Seixo Amarelo,osm,1347012718,"Seixo Amarelo, Guarda, Guarda, Portugal",Guarda,Portugal,0.475,place,village,40.4448232,-7.3436137,95.6901364552078
"Seixo, Bragança",osm,5731124,"Seixo de Manhoses, Vila Flor, Bragança, Portugal",Vila Flor,Portugal,0.5085588731476469,boundary,administrative,41.2665313,-7.1820096,157.712063099396
Seixos Alvos,osm,8725597663,"Seixos Alvos, Tábua, Tábua, Coimbra, Portugal",Tábua,Portugal,0.45,place,hamlet,40.366281,-7.9979675,40.44731451950912
"Seixos Alvos, Tábua",osm,8725597663,"Seixos Alvos, Tábua, Tábua, Coimbra, Portugal",Tábua,Portugal,0.56,place,hamlet,40.366281,-7.9979675,40.44731451950912
Seixoso,osm,5189006389,"Seixoso, Lagares e Figueira, Penafiel, Porto, PT-13, Portugal",Penafiel,Portugal,0.36,place,hamlet,41.136357,-8.3314823,103.46507216774924
Seiça,osm,6461807,"Seiça, Ourém, Santarém, Portugal",Ourém,Portugal,0.4154395124350446,boundary,administrative,39.6749443,-8.5241761,59.71526407655893
"Seiça, Ourém",osm,6461807,"Seiça, Ourém, Santarém, Portugal",Ourém,Portugal,0.5254395124350446,boundary,administrative,39.6749443,-8.5241761,59.71526407655893
"Seiça, Vila Nova de Ourém",osm,6461807,"Seiça, Ourém, Santarém, Portugal",Ourém,Portugal,0.5254395124350446,boundary,administrative,39.6749443,-8.5241761,59.71526407655893
Selmes,osm,6437557,"Selmes, Vidigueira, Beja, PT-02, Portugal",Vidigueira,Portugal,0.3535246308816304,boundary,administrative,38.146348,-7.7594065,235.9544612911465
Sena,osm,7238335961,"Sena, Bali Tehsil, Pali, Rajasthan, India",,India,0.385,place,village,25.0574558,73.2037925,7578.49335010319
"Sequeira, Braga",osm,4135209,"Sequeira, Braga, Braga, Portugal",Braga,Portugal,0.5677242698185009,boundary,administrative,41.5269342,-8.472196,146.5853388533379
"Sequeiros, Arganil",osm,5476732761,"Sequeiros, Celavisa, Arganil, Coimbra, Portugal",Arganil,Portugal,0.47,place,hamlet,40.1816767,-8.0764961,29.89785749952391
Sequeirós,osm,8590120587,"Sequeirós, Chamoim, Chamoim e Vilar, Terras de Bouro, Braga, Portugal",Chamoim e Vilar,Portugal,0.36,place,hamlet,41.734452,-8.2651671,170.12121830463298
Serem,osm,1260352987,"Serém, Macinhata do Vouga, Águeda, Aveiro, Portugal",Águeda,Portugal,0.25,place,hamlet,40.6561919,-8.4735716,49.99592764347414
Serena,osm,1934200705,"Serena, Oliveira do Bairro, Oliveira do Bairro, Aveiro, Portugal",Oliveira do Bairro,Portugal,0.36,place,hamlet,40.4939301,-8.5184248,32.76882212571893
Sermonde,osm,4015684790,"Sermonde, Porto, PT-13, Portugal",,Portugal,0.391311730611622,place,village,41.0468462,-8.5815966,94.1402252551358
Sernada,osm,1454312812,"Sernada, Préstimo e Macieira de Alcoba, Águeda, Aveiro, Portugal",Águeda,Portugal,0.36,place,hamlet,40.607418,-8.3737803,44.63720280279381
Serra Ventosa,osm,3668837067,"Arneirinhos da Ventosa, Santiago do Cacém, Santiago do Cacém, Setúbal, Portugal",Santiago do Cacém,Portugal,0.45,place,hamlet,38.0024523,-8.7161077,246.07259357050884
Serra d'El-Rei,osm,3991126,"Serra d'El-Rei, Peniche, Leiria, Portugal",Peniche,Portugal,0.75,boundary,administrative,39.33984545,-9.275409393763214,120.72490606869702
Serra da Moura,osm,1916412894,"Moura da Serra, Cerdeira e Moura da Serra, Arganil, Coimbra, Portugal",Cerdeira e Moura da Serra,Portugal,0.5582184742933953,place,village,40.2235608,-7.8952313,45.21732740236085
Serra de Baixo,osm,1295795943,"Serra de Baixo, Belazaima do Chão, Castanheira do Vouga e Agadão, Águeda, Aveiro, Portugal",Águeda,Portugal,0.55,place,hamlet,40.5993434,-8.3280325,44.30741483831972
Serro Frio,osm,911511703,"Serro Frio, Macaé, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil",Macaé,Brasil,0.45,place,hamlet,-22.3935609,-42.171423618217,7763.763255653671
"Sertã, Cernache de Bonjardim",osm,5527659011,"Foz da Sertã, Cernache do Bonjardim, Nesperal e Palhais, Sertã, Castelo Branco, Portugal",Sertã,Portugal,0.56,place,hamlet,39.7620038,-8.2292319,52.23438743150832
"Sertã, Pedrogão",osm,5532681,"Pedrogão Pequeno, Sertã, Castelo Branco, Portugal",Sertã,Portugal,0.5246916706215692,boundary,administrative,39.91286865,-8.091307265544215,43.41788277174829
Serzedelo,osm,3132938947,"Serzedelo, Serzedelo, Braga, Portugal",Serzedelo,Portugal,0.3823437491030711,place,town,41.4021177,-8.3683343,132.76033291908996
Serzedo,osm,4015684791,"Serzedo, Porto, PT-13, Portugal",Serzedo,Portugal,0.404548847777872,place,town,41.0486349,-8.6110318,94.71650532680304
Serém,osm,1260352987,"Serém, Macinhata do Vouga, Águeda, Aveiro, Portugal",Águeda,Portugal,0.36,place,hamlet,40.6561919,-8.4735716,49.99592764347414
"Serém, Aveiro",osm,1260352987,"Serém, Macinhata do Vouga, Águeda, Aveiro, Portugal",Águeda,Portugal,0.47,place,hamlet,40.6561919,-8.4735716,49.99592764347414
Sete Fontes,osm,8907274211,"Sete Fontes, São Martinho das Moitas e Covas do Rio, São Pedro do Sul, Viseu, Portugal",São Martinho das Moitas e Covas do Rio,Portugal,0.45,place,hamlet,40.9036868,-8.056191,83.42036318107886
Sete Rios,osm,6770066692,"Sete Rios, Santa Catarina da Serra e Chainça, Leiria, Leiria, Portugal",Leiria,Portugal,0.45,place,hamlet,39.7111585,-8.6880515,59.47742484068368
"Sever de Santa Marta, Vila Real",osm,4203506,"Sever, Santa Marta de Penaguião, Vila Real, Portugal",Santa Marta de Penaguião,Portugal,0.8727191885788625,boundary,administrative,41.2212511,-7.7869147,124.86417439041884
"Sever, Aveiro",osm,5321487,"Sever do Vouga, Aveiro, Portugal",Sever do Vouga,Portugal,0.6301317882095725,boundary,administrative,40.7324627,-8.371094,58.48811261220289
"Sever, Vila Real",osm,4203506,"Sever, Santa Marta de Penaguião, Vila Real, Portugal",Santa Marta de Penaguião,Portugal,0.5727191885788626,boundary,administrative,41.2212511,-7.7869147,124.86417439041884
"Sevilha, Tábua",osm,3787681950,"Sevilha, Tábua, Tábua, Coimbra, Portugal",Tábua,Portugal,0.47,place,hamlet,40.3780773,-8.0195878,39.4112938013419
Silgueiro,osm,1241635852,"Silgueiro, Alcolea del Río, Sevilla, Andalucía, España",,España,0.235,place,locality,37.6289162,-5.6157632,375.90526840868097
"Silgueiros, Viseu",osm,6443627,"Silgueiros, Viseu, Viseu, Portugal",Viseu,Portugal,0.5397110336847337,boundary,administrative,40.5704333,-7.955393,56.75829770992732
"Silva Escura, Aveiro",osm,2787440060,"Silva Escura, Sever do Vouga, Aveiro, Portugal",Sever do Vouga,Portugal,0.5850000000000001,place,village,40.7581987,-8.3907248,61.23350987433773
"Silva, Braga",osm,4058978,"Silva, Barcelos, Braga, Portugal",Barcelos,Portugal,0.591833579470536,boundary,administrative,41.569132,-8.6301307,152.19553968384056
Silveira,osm,2897162,"Silveira, Torres Vedras, Lisboa, Portugal",Silveira,Portugal,0.4114039505414435,boundary,administrative,39.1112835,-9.36014733257315,145.72991817938762
"Silveiro, Aveiro",osm,1008052481,"Silveiro, Oiã, Oliveira do Bairro, Aveiro, Portugal",Oliveira do Bairro,Portugal,0.47,place,hamlet,40.5372402,-8.5079656,37.27924868233952
Silvã,osm,4058978,"Silva, Barcelos, Braga, Portugal",Barcelos,Portugal,0.3718335794705361,boundary,administrative,41.569132,-8.6301307,152.19553968384056
"Silvã, Viseu",osm,6412552,"Silvã de Cima, Sátão, Viseu, Portugal",Sátão,Portugal,0.4808404453228477,boundary,administrative,40.7246728,-7.676654,85.6614564710332
"Simões, Soure",osm,3343145773,"Simões, Soure, Soure, Coimbra, Portugal",Soure,Portugal,0.47,place,hamlet,40.0119199,-8.6346428,28.06501927931888
"Sinde, Coimbra",osm,4382712437,"Sinde, Tábua, Coimbra, Portugal",Tábua,Portugal,0.495,place,village,40.3248441,-8.0494109,34.58532106315821
Singral,osm,5481298881,"Singral Cimeiro, Campelo, Figueiró dos Vinhos, Leiria, Portugal",Figueiró dos Vinhos,Portugal,0.35,place,hamlet,40.0407445,-8.2388297,24.43498480636752
"Sintra, Lisboa",osm,5400893,"Sintra, Lisboa, Portugal",Sintra,Portugal,0.7358540983488198,boundary,administrative,38.8355605,-9.352225245746451,171.87447464919856
Siroda,osm,7941682716,"Siroda, Bhanoli, Almora, Uttarakhand, India",,India,0.385,place,village,29.6445165,79.8556065,7818.988969533379
"Soalheira, Castelo Branco",osm,5315762,"Soalheira, Fundão, Castelo Branco, Portugal",Soalheira,Portugal,0.6224087281721011,boundary,administrative,40.0320807,-7.4821994,82.77584235797318
Sobradelo,osm,7609653317,"Sobradelo, Água Longa, Trofa, Porto, PT-13, Portugal",Trofa,Portugal,0.36,place,neighbourhood,41.2651084,-8.493757,117.59416302849183
Sobrado de Paiva,osm,1232939559,"Sobrado, Sobrado e Bairros, Castelo de Paiva, Aveiro, Portugal",Castelo de Paiva,Portugal,0.5850000000000001,place,suburb,41.0423904,-8.273155,93.61797201162815
Sobral Valado,osm,1770507357,"Sobral Valado, Pampilhosa da Serra, Pampilhosa da Serra, Coimbra, Portugal",Pampilhosa da Serra,Portugal,0.45,place,hamlet,40.0607106,-7.9135296,46.615420203103
Sobral da Serra,osm,2401907,"Sobral da Serra, Guarda, Guarda, Portugal",Guarda,Portugal,0.622734482343971,boundary,administrative,40.6187209,-7.2763608,107.73654806049782
Sobral de Mortágua,osm,6365970,"Sobral, Mortágua, Viseu, Portugal",Mortágua,Portugal,0.5700000000000001,boundary,administrative,40.4412435,-8.2326586,30.726659793350688
Sobral de Papízios,osm,1427036738,"Sobral, Carregal do Sal, Viseu, Portugal",Carregal do Sal,Portugal,0.3432286868188654,place,village,40.4583712,-8.0264833,43.92163804153773
"Sobral do Campo, Castelo Branco",osm,5445624,"Sobral do Campo, Ninho do Açor e Sobral do Campo, Castelo Branco, Castelo Branco, Portugal",Ninho do Açor e Sobral do Campo,Portugal,0.7752446327297393,boundary,historic,39.98059585,-7.576880680434652,76.66502748997884
"Sobral, Carregal do Sal",osm,1427036738,"Sobral, Carregal do Sal, Viseu, Portugal",Carregal do Sal,Portugal,0.6432286868188654,place,village,40.4583712,-8.0264833,43.92163804153773
"Sobral, Ceira",osm,259484119,"Sobral de Ceira, Ceira, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.46,place,hamlet,40.1653662,-8.3871762,5.721922722693811
"Sobral, Feira",osm,1242527168,"A Feira, O Val, Lourido, Soutomaior, Soutomaior, Vigo, Pontevedra, Galicia, España",Soutomaior,España,0.225,place,locality,42.3353056,-8.5572088,236.5764704380792
"Sobral, Moura",osm,6431981,"Sobral da Adiça, Moura, Beja, PT-02, Portugal",Moura,Portugal,0.4760971516994237,boundary,administrative,38.0229492,-7.2597636,262.6464497790986
"Sobral, Viseu",osm,6365970,"Sobral, Mortágua, Viseu, Portugal",Mortágua,Portugal,0.5700000000000001,boundary,administrative,40.4412435,-8.2326586,30.726659793350688
Sobredo,osm,1774193317,"Sobredo, Noura, Noura e Palheiros, Murça, Vila Real, Portugal",Noura e Palheiros,Portugal,0.36,place,hamlet,41.3901933,-7.4318276,155.8529195518763
"Sobreira, Coimbra",osm,5329868304,"Sobreira, Friúmes e Paradela, Penacova, Coimbra, Portugal",Penacova,Portugal,0.47,place,hamlet,40.2674271,-8.1676054,22.976276854014472
"Sobreira, Porto",osm,1732857,"Sobreira, Paredes, Porto, PT-13, Portugal",Sobreira,Portugal,0.5190422669932742,boundary,administrative,41.1464669,-8.388977,104.32572261204427
Sobrido,osm,5189594897,"Sobrido, Melres e Medas, Gondomar, Melres, Porto, PT-13, Portugal",Gondomar,Portugal,0.36,place,hamlet,41.0747501,-8.4218573,96.31480494611752
Sobrosa,osm,5928415,"Sobrosa, Paredes, Porto, PT-13, Portugal",Sobrosa,Portugal,0.4150039459623188,boundary,administrative,41.2497289,-8.3552315,115.90109106513184
"Sobrosa, Paredes",osm,5928415,"Sobrosa, Paredes, Porto, PT-13, Portugal",Sobrosa,Portugal,0.5250039459623188,boundary,administrative,41.2497289,-8.3552315,115.90109106513184
Soeira,osm,5739366,"Soeira, Fresulfe e Mofreita, Vinhais, Bragança, Portugal",Vinhais,Portugal,0.4599999999999999,boundary,administrative,41.888831800000006,-6.915415525766262,225.8156109291565
Soenga,osm,9689176728,"Fraurud søenga, Eidsvoll, Viken, Norge",Eidsvoll,Norge,0.1999999999999999,place,farm,60.2981992,11.2772054,2616.925131386776
Soengas,osm,3172353432,"Soengas, Vieira do Minho, Braga, Portugal",Vieira do Minho,Portugal,0.3254981504372133,place,village,41.6430457,-8.1952035,160.61022914927875
"Soengas, c Vieira do Minho",osm,3172353432,"Soengas, Vieira do Minho, Braga, Portugal",Vieira do Minho,Portugal,0.6254981504372132,place,village,41.6430457,-8.1952035,160.61022914927875
"Soito, Sabugal, Guarda",osm,6364294,"Souto, Sabugal, Guarda, Portugal",Souto,Portugal,0.5459285856241072,boundary,administrative,40.3572969,-6.9588448,125.87223451296468
Sondos,osm,3328362189,"سندس, دهستان رحمت آباد, بخش رحمت آباد و بلوکات, شهرستان رودبار, استان گیلان, ایران",دهستان رحمت آباد,ایران,0.3675497037953897,place,village,36.8755889,49.5413235,4976.673122201825
Sonim,osm,4197874,"Sonim, Valpaços, Vila Real, Portugal",Valpaços,Portugal,0.3919504140408089,boundary,historic,41.710882600000005,-7.233455475688656,194.8192005475776
"Sonim, Vila Real",osm,4197874,"Sonim, Valpaços, Vila Real, Portugal",Valpaços,Portugal,0.591950414040809,boundary,historic,41.710882600000005,-7.233455475688656,194.8192005475776
"Sortes, Bragança",osm,5803694,"Sortes, Bragança, Bragança, Portugal",Bragança,Portugal,0.5507179767809985,boundary,administrative,41.7056145,-6.8281004,213.9530120914433
