gml_id,text,sourceOfNa
PT.GN.114550,Lagoa Parada,DGT
PT.GN.114551,Freixial do Campo,DGT
PT.GN.114552,Caseirinhos,DGT
PT.GN.114553,Praia do Pedrógão,DGT
PT.GN.114554,Tojeira,DGT
PT.GN.114555,Idanha-a-Nova,DGT
PT.GN.114556,Toulões,DGT
PT.GN.114557,Granja,DGT
PT.GN.114558,Casal da Clara,DGT
PT.GN.114559,Rapoula,DGT
PT.GN.114560,Escoural,DGT
PT.GN.114561,Seixo,DGT
PT.GN.114562,Escalos de Cima,DGT
PT.GN.114563,Sarzedela,DGT
PT.GN.114564,Barrocal,DGT
PT.GN.114565,Pia Furada,DGT
PT.GN.114566,Casalinho da Foz,DGT
PT.GN.114567,Lousa,DGT
PT.GN.114568,Aldeia dos Anjos,DGT
PT.GN.114569,Ramos,DGT
PT.GN.114570,Mata Mourisca,DGT
PT.GN.114571,Venda das Figueiras,DGT
PT.GN.114572,Póvoa de Rio de Moinhos,DGT
PT.GN.114573,Folgado,DGT
PT.GN.114574,Pedrogueira,DGT
PT.GN.114575,Guia,DGT
PT.GN.114576,Tinalhas,DGT
PT.GN.114577,Santiago da Guarda,DGT
PT.GN.114578,Verigo,DGT
PT.GN.114579,Foz,DGT
PT.GN.114580,Guia Estação,DGT
PT.GN.114581,Reguengo,DGT
PT.GN.114582,Fontinha,DGT
PT.GN.114583,Lagarteira de Baixo,DGT
PT.GN.114584,Alcafozes,DGT
PT.GN.114585,Matosos,DGT
PT.GN.114586,Várzea,DGT
PT.GN.114587,Mó,DGT
PT.GN.114588,Assanha da Paz,DGT
PT.GN.114589,Pousadas Vedras,DGT
PT.GN.114590,Salgueiro,DGT
PT.GN.114591,Estreito,DGT
PT.GN.114592,Casal da Arouca,DGT
PT.GN.114593,Outeiro Martinho,DGT
PT.GN.114594,Carvalhal,DGT
PT.GN.114595,Vale de Leside,DGT
PT.GN.114596,Lagoeiro,DGT
PT.GN.114597,Água Travessa,DGT
PT.GN.114598,Venda da Cruz,DGT
PT.GN.114599,Penedos,DGT
PT.GN.114600,Barros da Paz,DGT
PT.GN.114601,Pelariga,DGT
PT.GN.114602,Jagardo,DGT
PT.GN.114603,Aldeia dos Redondos,DGT
PT.GN.114604,Ninho do Açor,DGT
PT.GN.114605,Marinha da Guia,DGT
PT.GN.114606,Moita,DGT
PT.GN.114607,Gregórios,DGT
PT.GN.114608,Antões,DGT
PT.GN.114609,Oledo,DGT
PT.GN.114610,Caxaria,DGT
PT.GN.114611,São João da Ribeira,DGT
PT.GN.114612,Estrada de Anços,DGT
PT.GN.114613,Cabeço,DGT
PT.GN.114614,Alvorge,DGT
PT.GN.114615,Matos do Carriço,DGT
PT.GN.114616,Charneca,DGT
PT.GN.114617,Anços,DGT
PT.GN.114618,Castelhanas,DGT
PT.GN.114619,Carriço,DGT
PT.GN.114620,Amoreira,DGT
PT.GN.114621,Troviscal,DGT
PT.GN.114622,Derreada Cimeira,DGT
PT.GN.114623,Caruncho,DGT
PT.GN.114624,Malhadas,DGT
PT.GN.114625,Lardosa,DGT
PT.GN.114626,Almagreira,DGT
PT.GN.114627,Outeiro do Louriçal,DGT
PT.GN.114628,Casal de Santo António,DGT
PT.GN.114629,Bonitos,DGT
PT.GN.114630,Redinha,DGT
PT.GN.114631,Casais de Além,DGT
PT.GN.114632,Sobral do Campo,DGT
PT.GN.114633,Termas de Monfortinho,DGT
PT.GN.114634,Vieirinhos,DGT
PT.GN.114635,Ribeira de Santo Amaro,DGT
PT.GN.114636,Louriçal,DGT
PT.GN.114637,Castanheira de Pera,DGT
PT.GN.114638,Barbas,DGT
PT.GN.114639,Almaceda,DGT
PT.GN.114640,Monfortinho,DGT
PT.GN.114641,Degracias,DGT
PT.GN.114642,Matos da Vila,DGT
PT.GN.114643,Foitos,DGT
PT.GN.114644,São João das Tábuas,DGT
PT.GN.114645,Espinhal,DGT
PT.GN.114646,Silveirinha Grande,DGT
PT.GN.114647,São Miguel de Acha,DGT
PT.GN.114648,Alvares,DGT
PT.GN.114649,Sapateira,DGT
PT.GN.114650,Casais do Porto,DGT
PT.GN.114651,Barreiras,DGT
PT.GN.114652,Penela,DGT
PT.GN.114653,Matas,DGT
PT.GN.114654,Orvalho,DGT
PT.GN.114655,Zebras,DGT
PT.GN.114656,Matas,DGT
PT.GN.114657,Vilar,DGT
PT.GN.114658,Casal da Rola,DGT
PT.GN.114659,Proença-a-Velha,DGT
PT.GN.114660,Rabaçal,DGT
PT.GN.114661,Queitide,DGT
PT.GN.114662,Casconho,DGT
PT.GN.114663,Marinha das Ondas,DGT
PT.GN.114664,Pera,DGT
PT.GN.114665,Soalheira,DGT
PT.GN.114666,Venda Nova,DGT
PT.GN.114667,São Vicente da Beira,DGT
PT.GN.114668,Cerejeiras,DGT
PT.GN.114669,Matos,DGT
PT.GN.114670,Casal do Barril,DGT
PT.GN.114671,Louriçal do Campo,DGT
PT.GN.114672,Penha Garcia,DGT
PT.GN.114673,Pampilhosa da Serra,DGT
PT.GN.114674,Casal de Almeida,DGT
PT.GN.114675,Sampaio,DGT
PT.GN.114676,Paleão,DGT
PT.GN.114677,Casalinhos,DGT
PT.GN.114678,Cabeça Carvalha,DGT
PT.GN.114679,Medelim,DGT
PT.GN.114680,Orca,DGT
PT.GN.114681,Santo Isidro,DGT
PT.GN.114682,Formigal,DGT
PT.GN.114683,Zambujal,DGT
PT.GN.114684,Casmilo,DGT
PT.GN.114685,Vila Nova,DGT
PT.GN.114686,Atalaia do Campo,DGT
PT.GN.114687,Outeiro,DGT
PT.GN.114688,Copeiro,DGT
PT.GN.114689,Leirosa,DGT
PT.GN.114690,Camparca,DGT
PT.GN.114691,Podentes,DGT
PT.GN.114692,Lousões,DGT
PT.GN.114693,Soure,DGT
PT.GN.114694,Carvalhais,DGT
PT.GN.114695,Vinha da Rainha,DGT
PT.GN.114696,Pinheiro,DGT
PT.GN.114697,Póvoa de Atalaia,DGT
PT.GN.114698,Aldeia de Santa Margarida,DGT
PT.GN.114699,Janeiro de Cima,DGT
PT.GN.114700,Bemposta,DGT
PT.GN.114701,Paião,DGT
PT.GN.114702,Casa Velha,DGT
PT.GN.114703,Godinhela,DGT
PT.GN.114704,Pereira,DGT
PT.GN.114705,Pedrógão do Pranto,DGT
PT.GN.114706,Rebolia,DGT
PT.GN.114707,Calvete,DGT
PT.GN.114708,Piquete,DGT
PT.GN.114709,Lamas,DGT
PT.GN.114710,Casal Verde,DGT
PT.GN.114711,Gesteira,DGT
PT.GN.114712,Portela,DGT
PT.GN.114713,Meãs,DGT
PT.GN.114714,Montoiro,DGT
PT.GN.114715,Espinho,DGT
PT.GN.114716,Amieira,DGT
PT.GN.114717,Fatacos,DGT
PT.GN.114718,Bizorreiro,DGT
PT.GN.114719,Regalheiras,DGT
PT.GN.114720,Salvador,DGT
PT.GN.114721,Costa de Lavos,DGT
PT.GN.114722,Negrote,DGT
PT.GN.114723,Corvo,DGT
PT.GN.114724,Casal das Brancas,DGT
PT.GN.114725,Pedrógão de São Pedro,DGT
PT.GN.114726,Miranda do Corvo,DGT
PT.GN.114727,Arrifana,DGT
PT.GN.114728,Bruscos,DGT
PT.GN.114729,Santa Luzia,DGT
PT.GN.114730,Ega,DGT
PT.GN.114731,Barra,DGT
PT.GN.114732,Alqueidão,DGT
PT.GN.114733,Vale Maceira,DGT
PT.GN.114734,Bujos,DGT
PT.GN.114735,Cercal,DGT
PT.GN.114736,Serroventoso,DGT
PT.GN.114737,Vila Seca,DGT
PT.GN.114738,Alpedrinha,DGT
PT.GN.114739,Aldeia de João Pires,DGT
PT.GN.114740,Bairro Novo,DGT
PT.GN.114741,Boavista,DGT
PT.GN.114742,Carapinhal,DGT
PT.GN.114743,Condeixa-a-Velha,DGT
PT.GN.114744,Pegos,DGT
PT.GN.114745,São Fipo,DGT
PT.GN.114746,Vila Nova de Anços,DGT
PT.GN.114747,Casal da Fonte,DGT
PT.GN.114748,Palhacana,DGT
PT.GN.114749,Alcabideque,DGT
PT.GN.114750,Dornelas do Zêzere,DGT
PT.GN.114751,Padrão,DGT
PT.GN.114752,Valada,DGT
PT.GN.114753,Souselas,DGT
PT.GN.114754,Barroca,DGT
PT.GN.114755,Águas,DGT
PT.GN.114756,São Martinho,DGT
PT.GN.114757,Atadoa,DGT
PT.GN.114758,Rio de Galinhas,DGT
PT.GN.114759,Enxabarda,DGT
PT.GN.114760,Bem da Fé,DGT
PT.GN.114761,Brunhós,DGT
PT.GN.114762,Castel,DGT
PT.GN.114763,Vale de Prazeres,DGT
PT.GN.114764,Alcouce,DGT
PT.GN.114765,Cavaneiras,DGT
PT.GN.114766,Fornos de Castel,DGT
PT.GN.114767,Aranhas,DGT
PT.GN.114768,Moinho de Almoxarife,DGT
PT.GN.114769,Condeixa-a-Nova,DGT
PT.GN.114770,Lousã,DGT
PT.GN.114771,Ribeira,DGT
PT.GN.114772,Fiscal,DGT
PT.GN.114773,Alcongosta,DGT
PT.GN.114774,Dadas,DGT
PT.GN.114775,Sarnadinha,DGT
PT.GN.114776,Sebal,DGT
PT.GN.114777,Campizes,DGT
PT.GN.114778,Eira Pedrinha,DGT
PT.GN.114779,Abrunheira,DGT
PT.GN.114780,Casal da Estrada,DGT
PT.GN.114781,Souto da Casa,DGT
PT.GN.114782,Espinheiro,DGT
PT.GN.114783,Aldeia do Bispo,DGT
PT.GN.114784,Castelejo,DGT
PT.GN.114785,Gala,DGT
PT.GN.114786,Almalaguês,DGT
PT.GN.114787,Vilarinho,DGT
PT.GN.114788,Gândaras,DGT
PT.GN.114789,Orelhudo,DGT
PT.GN.114790,Vale,DGT
PT.GN.114791,Casével,DGT
PT.GN.114792,Vila Nova da Barca,DGT
PT.GN.114793,Casal Espirito Santo,DGT
PT.GN.114794,Aldeia Nova do Cabo,DGT
PT.GN.114795,Casconha,DGT
PT.GN.114796,Donas,DGT
PT.GN.114797,Lares,DGT
PT.GN.114798,Lavacolhos,DGT
PT.GN.114799,Casal de Andrade,DGT
PT.GN.114800,Monte Alto,DGT
PT.GN.114801,Serra das Alhadas,DGT
PT.GN.114802,Vale de Vaide,DGT
PT.GN.114803,Arzila,DGT
PT.GN.114804,São Frutuoso,DGT
PT.GN.114805,Vais,DGT
PT.GN.114806,Várzea Pequena,DGT
PT.GN.114807,Ribas,DGT
PT.GN.114808,Areal,DGT
PT.GN.114809,Pesinho,DGT
PT.GN.114810,Ameal,DGT
PT.GN.114811,Coutada,DGT
PT.GN.114812,Vila Pouca do Campo,DGT
PT.GN.114813,Moinho da Mata,DGT
PT.GN.114814,Serra da Boa Viagem,DGT
PT.GN.114815,Folhas,DGT
PT.GN.114816,Coimbra,DGT
PT.GN.114817,Broeiras,DGT
PT.GN.114818,Santo Amaro da Boiça,DGT
PT.GN.114819,Reveles,DGT
PT.GN.114820,Alhadas,DGT
PT.GN.114821,Brenha,DGT
PT.GN.114822,Capinha,DGT
PT.GN.114823,Alcaria,DGT
PT.GN.114824,Torres do Mondego,DGT
PT.GN.114825,Peso,DGT
PT.GN.114826,Entroncamento,DGT
PT.GN.114827,Paúl,DGT
PT.GN.114828,Pinheiro,DGT
PT.GN.114829,Vendinha,DGT
PT.GN.114830,Olho Marinho,DGT
PT.GN.114831,Porto Liceira,DGT
PT.GN.114832,Casal de São José,DGT
PT.GN.114833,Palheiros,DGT
PT.GN.114834,Vales do Rio,DGT
PT.GN.114835,Ferreira,DGT
PT.GN.114836,Algaça,DGT
PT.GN.114837,Rochel,DGT
PT.GN.114838,Sobral de São Miguel,DGT
PT.GN.114839,Casal da Misarela,DGT
PT.GN.114840,Pero Viseu,DGT
PT.GN.114841,Cova da Serpe,DGT
PT.GN.114842,Torre,DGT
PT.GN.114843,Vila Nova de Poiares,DGT
PT.GN.114844,Carapinheira,DGT
PT.GN.114845,Esperança,DGT
PT.GN.114846,Murtinheira,DGT
PT.GN.114847,Gatões,DGT
PT.GN.114848,Coutada,DGT
PT.GN.114849,Dominguizo,DGT
PT.GN.114850,Casal do Lobo,DGT
PT.GN.114851,Catraia das Necessidades,DGT
PT.GN.114852,Alveite Grande,DGT
PT.GN.114853,Meãs de Baixo,DGT
PT.GN.114854,Casal do Raposo,DGT
PT.GN.114855,Risca Silva,DGT
PT.GN.114856,Casal Nossa Senhora,DGT
PT.GN.114857,Pincho,DGT
PT.GN.114858,Quintas,DGT
PT.GN.114859,Santana,DGT
PT.GN.114860,Ardezubre,DGT
PT.GN.114861,São Miguel de Poiares,DGT
PT.GN.114862,Meãs de Cima,DGT
PT.GN.114863,Quiaios,DGT
PT.GN.114864,Casal do Jagáz,DGT
PT.GN.114865,Ervedal,DGT
PT.GN.114866,Sarnadela,DGT
PT.GN.114867,Quimbres,DGT
PT.GN.114868,Sandelgas,DGT
PT.GN.114869,Praia de Quiaios,DGT
PT.GN.114870,Arganil,DGT
PT.GN.114871,Folques,DGT
PT.GN.114872,Casal Novo,DGT
PT.GN.114873,Erada,DGT
PT.GN.114874,São Jorge,DGT
PT.GN.114875,São Martinho de Árvore,DGT
PT.GN.114876,Lamarosa,DGT
PT.GN.114877,Tentúgal,DGT
PT.GN.114878,Cova do Ouro,DGT
PT.GN.114879,Cunhas,DGT
PT.GN.114880,Benquerença,DGT
PT.GN.114881,Póvoa de Santa Cristina,DGT
PT.GN.114882,Valcanosa,DGT
PT.GN.114883,Quinta de Cavaleiros,DGT
PT.GN.114884,Zouparria,DGT
PT.GN.114885,Meimoa,DGT
PT.GN.114886,Venda Nova,DGT
PT.GN.114887,Benfeita,DGT
PT.GN.114888,São Pedro,DGT
PT.GN.114889,Ventosa,DGT
PT.GN.114890,Ribas,DGT
PT.GN.114891,São Silvestre,DGT
PT.GN.114892,Casal Novo,DGT
PT.GN.114893,Caneiro,DGT
PT.GN.114894,Raseira,DGT
PT.GN.114895,Chãs,DGT
PT.GN.114896,Dianteiro,DGT
PT.GN.114897,Rocha Nova,DGT
PT.GN.114898,Ferreira-a-Nova,DGT
PT.GN.114899,Vila Verde,DGT
PT.GN.114900,Ferro,DGT
PT.GN.114901,Carapetos,DGT
PT.GN.114902,Tortozendo,DGT
PT.GN.114903,Ervideira,DGT
PT.GN.114904,Salgueiro,DGT
PT.GN.114905,Geria,DGT
PT.GN.114906,Pedra Branca,DGT
PT.GN.114907,Quinta dos Vigários,DGT
PT.GN.114908,Fonte de São Pedro,DGT
PT.GN.114909,Carapinheira,DGT
PT.GN.114910,Secarias,DGT
PT.GN.114911,Cidreira,DGT
PT.GN.114912,Sarzedo,DGT
PT.GN.114913,São João do Campo,DGT
PT.GN.114914,Vale Saramago,DGT
PT.GN.114915,Quintas,DGT
PT.GN.114916,Rebordosa,DGT
PT.GN.114917,Roxo,DGT
PT.GN.114918,Casais das Figueiras,DGT
PT.GN.114919,Vale das Donas,DGT
PT.GN.114920,São Mamede,DGT
PT.GN.114921,Liceia,DGT
PT.GN.114922,São Facundo,DGT
PT.GN.114923,São Paulo de Frades,DGT
PT.GN.114924,Camarção,DGT
PT.GN.114925,Cabeça Alta,DGT
PT.GN.114926,Meco,DGT
PT.GN.114927,Chelinho,DGT
PT.GN.114928,Sail,DGT
PT.GN.114929,Ronqueira,DGT
PT.GN.114930,Escarigo,DGT
PT.GN.114931,Terra da Senhora,DGT
PT.GN.114932,Pisão,DGT
PT.GN.114933,Boidobra,DGT
PT.GN.114934,Antuzede,DGT
PT.GN.114935,Lorvão,DGT
PT.GN.114936,Póvoa do Pinheiro,DGT
PT.GN.114937,Cortes do Meio,DGT
PT.GN.114938,Castanheiro,DGT
PT.GN.114939,Amieiro,DGT
PT.GN.114940,Quinta Branca,DGT
PT.GN.114941,Lombinha,DGT
PT.GN.114942,Alampada,DGT
PT.GN.114943,Viso,DGT
PT.GN.114944,Portela,DGT
PT.GN.114945,Carvoeira,DGT
PT.GN.114946,Unhais da Serra,DGT
PT.GN.114947,Gestinha,DGT
PT.GN.114948,Canosa,DGT
PT.GN.114949,Chelo,DGT
PT.GN.114950,Vilarinho de Cima,DGT
PT.GN.114951,Portela da Cerdeira,DGT
PT.GN.114952,Quinta do Sol,DGT
PT.GN.114953,Peraboa,DGT
PT.GN.114954,Paradela de Lorvão,DGT
PT.GN.114955,Gândara,DGT
PT.GN.114956,Casal de São João,DGT
PT.GN.114957,Gondileu,DGT
PT.GN.114958,Alcarraques,DGT
PT.GN.114959,Vale de Moinho,DGT
PT.GN.114960,Cheira,DGT
PT.GN.114961,Brasfemes,DGT
PT.GN.114962,Regateiros,DGT
PT.GN.114963,Pisão,DGT
PT.GN.114964,Vinhó,DGT
PT.GN.114965,Aveleira,DGT
PT.GN.114966,Cioga do Monte,DGT
PT.GN.114967,Fornos,DGT
PT.GN.114968,Resgatados,DGT
PT.GN.114969,Ançã,DGT
PT.GN.114970,Tromelgo,DGT
PT.GN.114971,Bom Sucesso,DGT
PT.GN.114972,Granja de Ançã,DGT
PT.GN.114973,Monte do Bispo,DGT
PT.GN.114974,Penacova,DGT
PT.GN.114975,São Martinho da Cortiça,DGT
PT.GN.114976,Coja,DGT
PT.GN.114977,Zambujeiro,DGT
PT.GN.114978,Pomares,DGT
PT.GN.114979,Riba de Baixo,DGT
PT.GN.114980,Bebedouro,DGT
PT.GN.114981,Arribança,DGT
PT.GN.114982,Gordos,DGT
PT.GN.114983,Rios Frios,DGT
PT.GN.114984,Tojeiro,DGT
PT.GN.114985,Paradela da Cortiça,DGT
PT.GN.114986,Trouxemil,DGT
PT.GN.114987,Lomba do Poço Frio,DGT
PT.GN.114988,Meda de Mouros,DGT
PT.GN.114989,Ponte de Penacova,DGT
PT.GN.114990,Granja,DGT
PT.GN.114991,Covelo,DGT
PT.GN.114992,Mourelos,DGT
PT.GN.114993,Andorinha,DGT
PT.GN.114994,Casal do Gaio,DGT
PT.GN.114995,Fornos,DGT
PT.GN.114996,Vale da Senhora da Póvoa,DGT
PT.GN.114997,Ribeiro de Vilela,DGT
PT.GN.114998,Moita da Serra,DGT
PT.GN.114999,Vila Nova,DGT
PT.GN.115000,Sernelha,DGT
PT.GN.115001,Covilhã,DGT
PT.GN.115002,Mata,DGT
PT.GN.115003,Meimão,DGT
PT.GN.115004,Casal de Santo Amaro,DGT
PT.GN.115005,Vila Cova de Alva,DGT
PT.GN.115006,Catarruchos,DGT
PT.GN.115007,Mouronho,DGT
PT.GN.115008,Agrelo,DGT
PT.GN.115009,Figueira de Lorvão,DGT
PT.GN.115010,Pedros,DGT
PT.GN.115011,Coentros,DGT
PT.GN.115012,Anseriz,DGT
PT.GN.115013,Arazede,DGT
PT.GN.115014,Vil de Matos,DGT
PT.GN.115015,Mata Maxial,DGT
PT.GN.115016,Vasco Esteves de Baixo,DGT
PT.GN.115017,Golpilhal,DGT
PT.GN.115018,Digueifel,DGT
PT.GN.115019,Zambujal,DGT
PT.GN.115020,Pelicanos,DGT
PT.GN.115021,Souselas,DGT
PT.GN.115022,Gavinhos,DGT
PT.GN.115023,Miro,DGT
PT.GN.115024,Sargento-Mor,DGT
PT.GN.115025,Sargento Mor,DGT
PT.GN.115026,Zouparria do Monte,DGT
PT.GN.115027,Casalito,DGT
PT.GN.115028,Aldeia das Dez,DGT
PT.GN.115029,Vila Franca,DGT
PT.GN.115030,Avô,DGT
PT.GN.115031,Vide,DGT
PT.GN.115032,Barril de Alva,DGT
PT.GN.115033,Morros,DGT
PT.GN.115034,Faiscas,DGT
PT.GN.115035,Carvalhal de Mansores,DGT
PT.GN.115036,Portunhos,DGT
PT.GN.115037,Foios,DGT
PT.GN.115038,Castanheiras,DGT
PT.GN.115039,Paredes,DGT
PT.GN.115040,Bizarros,DGT
PT.GN.115041,São Pedro de Alva,DGT
PT.GN.115042,Alvôco da Serra,DGT
PT.GN.115043,Cantar-Galo,DGT
PT.GN.115044,Bunhosa,DGT
PT.GN.115045,Caria,DGT
PT.GN.115046,Pinheiro de Coja,DGT
PT.GN.115047,Vila Nova,DGT
PT.GN.115048,Grada,DGT
PT.GN.115049,Telhado,DGT
PT.GN.115050,Pereirões,DGT
PT.GN.115051,Cavaleiros,DGT
PT.GN.115052,Volta da Tocha,DGT
PT.GN.115053,Santo Estêvão,DGT
PT.GN.115054,Inácios,DGT
PT.GN.115055,Arneiro do Tecelão,DGT
PT.GN.115056,Alvoco das Várzeas,DGT
PT.GN.115057,Outeiro do Botão,DGT
PT.GN.115058,Vale de Espinho,DGT
PT.GN.115059,Barcouço,DGT
PT.GN.115060,Ferraria,DGT
PT.GN.115061,Vila Pouca da Beira,DGT
PT.GN.115062,Malcata,DGT
PT.GN.115063,Monte Redondo,DGT
PT.GN.115064,Ponte das Três Entradas,DGT
PT.GN.115065,Casteleiro,DGT
PT.GN.115066,Caria Gare,DGT
PT.GN.115067,Covelo de Cima,DGT
PT.GN.115068,Santa Luzia,DGT
PT.GN.115069,Botão,DGT
PT.GN.115070,São Paio do Mondego,DGT
PT.GN.115071,Casal de Cadima,DGT
PT.GN.115072,Vila do Carvalho,DGT
PT.GN.115073,Marmeleira do Botão,DGT
PT.GN.115074,Pouso,DGT
PT.GN.115075,Pisão,DGT
PT.GN.115076,Teixoso,DGT
PT.GN.115077,Outil,DGT
PT.GN.115078,Santa Ovaia,DGT
PT.GN.115079,Caetanos,DGT
PT.GN.115080,Pena,DGT
PT.GN.115081,Silveirinho,DGT
PT.GN.115082,Tocha,DGT
PT.GN.115083,Vendas de Galizes,DGT
PT.GN.115084,Feitoso,DGT
PT.GN.115085,Espariz,DGT
PT.GN.115086,Carvalhal Formoso,DGT
PT.GN.115087,São Sebastião da Feira,DGT
PT.GN.115088,Borralheira,DGT
PT.GN.115089,Gondelim,DGT
PT.GN.115090,Lourosa,DGT
PT.GN.115091,Sazes do Lorvão,DGT
PT.GN.115092,Guimera,DGT
PT.GN.115093,Carreiros,DGT
PT.GN.115094,Lemede,DGT
PT.GN.115095,Bracial,DGT
PT.GN.115096,Cunhedo,DGT
PT.GN.115097,Larçã,DGT
PT.GN.115098,Malpique,DGT
PT.GN.115099,Galizes,DGT
PT.GN.115100,Carqueijo,DGT
PT.GN.115101,Sanguinheira de Cima,DGT
PT.GN.115102,Berlengas,DGT
PT.GN.115103,Oliveira do Mondego,DGT
PT.GN.115104,Aljuriça,DGT
PT.GN.115105,Contenças,DGT
PT.GN.115106,Casal do João,DGT
PT.GN.115107,Santo António de Alva,DGT
PT.GN.115108,Póvoa da Lomba,DGT
PT.GN.115109,Inguias,DGT
PT.GN.115110,Cadima,DGT
PT.GN.115111,Recta da Salinha,DGT
PT.GN.115112,Loriga,DGT
PT.GN.115113,Queixada da Raposa,DGT
PT.GN.115114,Gesteira,DGT
PT.GN.115115,Aldeia do Bispo,DGT
PT.GN.115116,Paço,DGT
PT.GN.115117,Travanca do Mondego,DGT
PT.GN.115118,Quadrazais,DGT
PT.GN.115119,Praia da Tocha,DGT
PT.GN.115120,Barrins de Cima,DGT
PT.GN.115121,Senhor das Almas,DGT
PT.GN.115122,Cordinhã,DGT
PT.GN.115123,Mala,DGT
PT.GN.115124,Penalva de Alva,DGT
PT.GN.115125,Sortelha,DGT
PT.GN.115126,Belmonte Gare,DGT
PT.GN.115127,São João da Boavista,DGT
PT.GN.115128,Nogueira do Cravo,DGT
PT.GN.115129,Pampilhosa,DGT
PT.GN.115130,São Gião,DGT
PT.GN.115131,Canedo,DGT
PT.GN.115132,Enxofães,DGT
PT.GN.115133,Percelada,DGT
PT.GN.115134,Escoural,DGT
PT.GN.115135,Cerdeira,DGT
PT.GN.115136,Orjais,DGT
PT.GN.115137,Taboeira,DGT
PT.GN.115138,Silvã,DGT
PT.GN.115139,Casal dos Netos,DGT
PT.GN.115140,Catraia de São Paio,DGT
PT.GN.115141,Quintas da Atalaia,DGT
PT.GN.115142,Candosa,DGT
PT.GN.115143,Lajeosa,DGT
PT.GN.115144,Lendiosa,DGT
PT.GN.115145,Sazes da Beira,DGT
PT.GN.115146,Covas,DGT
PT.GN.115147,Ázere,DGT
PT.GN.115148,São Paio de Gramaços,DGT
PT.GN.115149,Caniceira,DGT
PT.GN.115150,Cantanhede,DGT
PT.GN.115151,Aldeia Velha,DGT
PT.GN.115152,Nogueiras,DGT
PT.GN.115153,Várzea de Candosa,DGT
PT.GN.115154,Tábua,DGT
PT.GN.115155,Ourentela,DGT
PT.GN.115156,Bairro da Ponte,DGT
PT.GN.115157,Marmeleira,DGT
PT.GN.115158,Sabugal,DGT
PT.GN.115159,Sandomil,DGT
PT.GN.115160,Quinta do Valongo,DGT
PT.GN.115161,Vimieira,DGT
PT.GN.115162,Sete Fontes,DGT
PT.GN.115163,Oliveira do Hospital,DGT
PT.GN.115164,Valezim,DGT
PT.GN.115165,Almacinha,DGT
PT.GN.115166,Bobadela,DGT
PT.GN.115167,Chamusca da Beira,DGT
PT.GN.115168,Belmonte,DGT
PT.GN.115169,Vila Nova de Oliveirinha,DGT
PT.GN.115170,Murtede,DGT
PT.GN.115171,Souto,DGT
PT.GN.115172,Fervença de Baixo,DGT
PT.GN.115173,Pinheiro de Ázere,DGT
PT.GN.115174,Ourentã,DGT
PT.GN.115175,Pinheirinho,DGT
PT.GN.115176,Travasso,DGT
PT.GN.115177,Póvoa das Quartas,DGT
PT.GN.115178,Gavinhos de Cima,DGT
PT.GN.115179,Casal das Lameiras,DGT
PT.GN.115180,Pego do Peixe,DGT
PT.GN.115181,Casal Comba,DGT
PT.GN.115182,Cagido,DGT
PT.GN.115183,Aldeia do Souto,DGT
PT.GN.115184,Pocariça,DGT
PT.GN.115185,Bendada,DGT
PT.GN.115186,Catarinões,DGT
PT.GN.115187,Cochadas,DGT
PT.GN.115188,Arrôtas,DGT
PT.GN.115189,Pedrulha,DGT
PT.GN.115190,Vacariça,DGT
PT.GN.115191,Varziela,DGT
PT.GN.115192,Gavinhos de Baixo,DGT
PT.GN.115193,Lagos da Beira,DGT
PT.GN.115194,Franciscas,DGT
PT.GN.115195,Vila Nova,DGT
PT.GN.115196,Avenal,DGT
PT.GN.115197,Alcaide,DGT
PT.GN.115198,Freixo,DGT
PT.GN.115199,Sobreiro,DGT
PT.GN.115200,Pedreira,DGT
PT.GN.115201,Venda da Luisa,DGT
PT.GN.115202,Vila Pouca,DGT
PT.GN.115203,Verride,DGT
PT.GN.115204,Teixugas,DGT
PT.GN.115205,Aldeia de Joanes,DGT
PT.GN.115206,Belide,DGT
PT.GN.115207,Ervidinho,DGT
PT.GN.115208,Chãos,DGT
PT.GN.115209,Bera,DGT
PT.GN.115210,Póvoa da Lousã,DGT
PT.GN.115211,Cernache,DGT
PT.GN.115212,Monte da Bera,DGT
PT.GN.115213,Tirado,DGT
PT.GN.115214,Casal do Redinho,DGT
PT.GN.115215,Anobra,DGT
PT.GN.115216,Silvares,DGT
PT.GN.115217,Fundão,DGT
PT.GN.115218,Cabedelo,DGT
PT.GN.115219,Casal da Marinha,DGT
PT.GN.115220,Ceira dos Vales,DGT
PT.GN.115221,Aldeia de São Francisco de Assis,DGT
PT.GN.115222,Rio de Vide,DGT
PT.GN.115223,Anagueis,DGT
PT.GN.115224,Ourondo,DGT
PT.GN.115225,Portela do Gato,DGT
PT.GN.115226,Vila Verde,DGT
PT.GN.115227,Fontela,DGT
PT.GN.115228,Rosales,DGT
PT.GN.115229,Figueiró do Campo,DGT
PT.GN.115230,Salmanha,DGT
PT.GN.115231,Meãs,DGT
PT.GN.115232,Granja,DGT
PT.GN.115233,Valverde,DGT
PT.GN.115234,Senhor da Serra,DGT
PT.GN.115235,Casal de Ermio,DGT
PT.GN.115236,Quinta do Colaço,DGT
PT.GN.115237,Alfarelos,DGT
PT.GN.115238,Barroca Grande,DGT
PT.GN.115239,Figueira da Foz,DGT
PT.GN.115240,Carvalhal,DGT
PT.GN.115241,Casal do Cimeiro,DGT
PT.GN.115242,Cepos,DGT
