count,date_in,date_max,naturalidade,normalizada,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
376,1538-05-26,1912-07-29,Bragança,Bragança,osm,5245345.0,"Bragança, Bragança, Portugal",Bragança,Portugal,0.5295212256000424,boundary,administrative,41.8071182,-6.7589839,226.3246801100196
360,1537-00-00,1913-07-16,Torres Novas,Torres Novas,osm,5400347.0,"Torres Novas, Santarém, Portugal",Torres Novas,Portugal,0.652032315647056,boundary,administrative,39.47962,-8.53955,81.39129234740655
359,1549-00-00,1913-07-19,Soure,Soure,osm,5378426.0,"Soure, Coimbra, Portugal",Soure,Portugal,0.5249222989207015,boundary,administrative,40.0595032,-8.6263897,23.694623574586103
343,1549-00-00,1912-07-25,Faro,Faro,osm,5404220.0,"Faro, Faro, PT-08, Portugal",Faro,Portugal,0.6475031284955335,boundary,administrative,37.0162727,-7.9351771,356.8118328638524
330,1537-09-22,1911-08-15,Amarante,Amarante,osm,25613461.0,"Amarante, Amarante, Porto, PT-13, Portugal",Amarante,Portugal,0.5649396727309868,place,city,41.2699316,-8.0804563,121.54656009670012
312,1538-07-11,1909-11-18,Chaves,Chaves,osm,4022982.0,"Chaves, Vila Real, Portugal",Chaves,Portugal,0.58494931380879,boundary,administrative,41.7399453,-7.471477,188.19850978418395
305,1552-10-00,1912-06-24,Águeda,Águeda,osm,5325139.0,"Águeda, Aveiro, Portugal",Águeda,Portugal,0.5213692333364712,boundary,administrative,40.5785006,-8.4438017,41.23308112434528
296,1558-10-01,1910-10-24,Rio de Janeiro,"Rio de Janeiro, Brasil",osm,2697338.0,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",Rio de Janeiro,Brasil,1.125262735848676,boundary,administrative,-22.9110137,-43.2093727,7863.580161168017
296,1537-12-18,1912-07-12,Vila do Conde,Vila do Conde,osm,3892769.0,"Vila do Conde, Vila do Conde, Porto, PT-13, Portugal",Vila do Conde,Portugal,0.7846556953180728,boundary,administrative,41.3580981,-8.7475631,130.63297095965
294,1537-02-19,1899-10-12,Castelo de Vide,Castelo de Vide,osm,5397064.0,"Castelo de Vide, Portalegre, Portugal",Castelo de Vide,Portugal,0.7274435211249278,boundary,administrative,39.4759514,-7.487090519193355,114.25346092179088
288,1551-02-12,1913-07-12,Estremoz,Estremoz,osm,5402659.0,"Estremoz, Évora, Portugal",Estremoz,Portugal,0.5639727184858657,boundary,administrative,38.8432944,-7.586907,167.75713977869586
288,1537-12-18,1908-10-02,Vila Viçosa,Vila Viçosa,osm,5402663.0,"Vila Viçosa, Évora, Portugal",Vila Viçosa,Portugal,0.6506079313679999,boundary,administrative,38.7774063,-7.4166909,180.9535451372388
276,1551-12-11,1908-10-13,Lousã,Lousã,osm,5379540.0,"Lousã, Coimbra, Portugal",Lousã,Portugal,0.5359261525273805,boundary,administrative,40.1284737,-8.231637793854823,18.734390078953265
269,1540-01-16,1907-12-10,Trancoso,Trancoso,osm,3981773.0,"Trancoso, Guarda, Portugal",Trancoso,Portugal,0.5473879662346363,boundary,administrative,40.7976691,-7.341184703780762,112.92114497650176
265,1540-01-13,1909-10-15,Tentúgal,Tentúgal,osm,6553460.0,"Tentúgal, Coimbra, Portugal",Tentúgal,Portugal,0.4599999999999999,boundary,administrative,40.2226986,-8.5833488,13.501076669216603
248,1581-11-07,1905-10-07,Arcos de Valdevez,Arcos de Valdevez,osm,25278424.0,"Arcos de Valdevez, Arcos de Valdevez, Viana do Castelo, Portugal",Arcos de Valdevez,Portugal,0.7400343972100754,place,town,41.8471981,-8.417882,182.10570850769545
248,1538-11-22,1903-10-03,Moura,Moura,osm,5403217.0,"Moura, Beja, Portugal",Moura,Portugal,0.5550089639236071,boundary,administrative,38.1458689,-7.36681873826084,246.4874421152675
243,1537-02-21,1878-10-15,Ourém,Ourém,osm,5400345.0,"Ourém, Santarém, Portugal",Ourém,Portugal,0.5528993157246234,boundary,administrative,39.65679,-8.57963,62.53283677253816
241,1561-11-01,1909-10-02,Sertã,Sertã,osm,5396190.0,"Sertã, Castelo Branco, Portugal",Sertã,Portugal,0.5446761203690129,boundary,administrative,39.8052145,-8.096441,52.7851868029733
240,1538-01-11,1913-08-09,Pombal,Pombal,osm,5399205.0,"Pombal, Leiria, Portugal",Pombal,Portugal,0.5493957137808885,boundary,administrative,39.9161851,-8.6279171,36.63992068151432
236,1538-10-01,1912-06-19,Serpa,Serpa,osm,5403219.0,"Serpa, Beja, Portugal",Serpa,Portugal,0.5488500712688521,boundary,administrative,37.95878295,-7.460404684473228,263.2421304097348
235,1537-00-00,1910-10-11,Montemor-o-Novo,Montemor-o-Novo,osm,5402584.0,"Montemor-o-Novo, Évora, Portugal",Montemor-o-Novo,Portugal,0.7429925568912308,boundary,administrative,38.6531933,-8.21527878722609,173.50727622104995
229,1538-00-00,1910-10-10,Pinhel,Pinhel,osm,5332866.0,"Pinhel, Guarda, Portugal",Pinhel,Portugal,0.5436004840035907,boundary,administrative,40.7794281,-7.103199344011851,128.87902557661187
226,1551-10-00,1842-10-05,Basto,Basto,osm,4175395.0,"Basto, Cabeceiras de Basto, Braga, Portugal",Cabeceiras de Basto,Portugal,0.3944409508461066,boundary,administrative,41.4881971,-7.9822378,147.0712954663566
226,1540-07-06,1909-10-12,Cantanhede,Cantanhede,osm,5377896.0,"Cantanhede, Coimbra, Portugal",Cantanhede,Portugal,0.5385133485540313,boundary,administrative,40.3654887,-8.658317806596092,26.4258647195207
221,1537-00-00,1909-10-12,Penela,Penela,osm,6553680.0,"Podentes, Penela, Coimbra, Portugal",Penela,Portugal,0.5257251005532182,boundary,administrative,40.0607159,-8.3951912,16.50014185249295
212,1537-12-18,1909-10-26,Viana do Castelo,Viana do Castelo,osm,5057838422.0,"Viana do Castelo, Viana do Castelo, Viana do Castelo, Portugal",Viana do Castelo,Portugal,0.7897691073182813,place,city,41.694867,-8.831088,168.66896853665617
209,1538-00-00,1913-10-20,Tavira,Tavira,osm,5404224.0,"Tavira, Faro, PT-08, Portugal",Tavira,Portugal,0.5718654282372754,boundary,administrative,37.1262493,-7.6499121,348.63921026365125
207,1540-01-31,1908-10-08,Gouveia,Gouveia,osm,5332864.0,"Gouveia, Guarda, Portugal",Gouveia,Portugal,0.5375633120263368,boundary,administrative,40.49773625,-7.595845584129108,77.54251544018379
206,1576-03-10,1908-10-15,Espinhal,Espinhal,osm,3088891418.0,"Espinhal, Águas Belas, Sabugal, Guarda, Portugal",Sabugal,Portugal,0.36,place,hamlet,40.3765515,-7.1444637,110.57350381967396
203,1588-11-21,1912-07-08,Ovar,Ovar,osm,5320066.0,"Ovar, Aveiro, Portugal",Ovar,Portugal,0.5504241686237428,boundary,administrative,40.8594819,-8.6252174,74.34906419356174
203,1540-10-13,1876-10-15,Torre de Moncorvo,Torre de Moncorvo,osm,3359993.0,"Torre de Moncorvo, Bragança, Portugal",Torre de Moncorvo,Portugal,0.7259875699708014,boundary,administrative,41.1739499,-7.0526159,158.09873639938647
202,1540-10-20,1770-10-01,Arrifana de Sousa,Penafiel,osm,5928154.0,"Penafiel, Penafiel, Guilhufe, Porto, PT-13, Portugal",Penafiel,Portugal,0.5674587002310442,boundary,historic,41.2039194,-8.292240964931633,111.23508794803708
201,1538-04-19,1895-10-28,Torres Vedras,Torres Vedras,osm,2897146.0,"Torres Vedras, Lisboa, Portugal",Torres Vedras,Portugal,0.6658173637393935,boundary,administrative,39.11014835,-9.276731117530929,142.02684802844155
197,1540-07-07,1909-10-05,São Pedro do Sul,São Pedro do Sul,osm,5330331.0,"São Pedro do Sul, Viseu, Portugal",São Pedro do Sul,Portugal,0.8253706238845921,boundary,administrative,40.83283595,-8.102562296809872,74.66179600770461
193,1538-05-07,1906-10-01,Alcobaça,Alcobaça,osm,5399253.0,"Alcobaça, Leiria, Portugal",Alcobaça,Portugal,0.5643613225436059,boundary,administrative,39.5519199,-8.9763396,86.68009198600842
187,1538-00-00,1888-12-03,Ilha de São Miguel,Ilha de São Miguel,osm,4800958.0,"Ilha de São Miguel, Açores, Portugal",,Portugal,0.8956512324407884,place,island,37.808527350000006,-25.473085286479595,1497.9359487842269
184,1549-01-01,1907-10-01,Sardoal,Sardoal,osm,5399552.0,"Sardoal, Santarém, Portugal",Sardoal,Portugal,0.5177639717644951,boundary,administrative,39.53347,-8.16034,78.20588326417901
182,1537-10-01,1903-10-07,Óbidos,Óbidos,osm,3991130.0,"Óbidos, Leiria, Portugal",Óbidos,Portugal,0.5548283560306343,boundary,administrative,39.3619514,-9.157153,112.84763869648653
174,1540-10-11,1906-10-02,Monção,Monção,osm,4640190.0,"Monção, Viana do Castelo, Portugal",Monção,Portugal,0.5431102546453548,boundary,administrative,42.027944700000006,-8.417367176526596,202.1816278805452
170,1577-02-01,1910-10-13,Campo Maior,Campo Maior,osm,5397422.0,"Campo Maior, Portalegre, Portugal",Campo Maior,Portugal,0.6298538696592648,boundary,administrative,39.0125063,-7.0692822,176.56198051599966
166,1586-11-04,1913-07-23,Ansião,Ansião,osm,5399198.0,"Ansião, Leiria, Portugal",Ansião,Portugal,0.5259422436998735,boundary,administrative,39.9113771,-8.4359857,32.88260655302599
162,1603-10-20,1908-10-06,Miranda do Corvo,Miranda do Corvo,osm,5379541.0,"Miranda do Corvo, Coimbra, Portugal",Miranda do Corvo,Portugal,0.7182816495277011,boundary,administrative,40.0941517,-8.3336555,14.835818993597078
162,1537-04-23,1906-10-15,Nisa,Nisa,osm,5397068.0,"Nisa, Portalegre, Portugal",Nisa,Portugal,0.5325152929375698,boundary,administrative,39.5204986,-7.694729088254785,98.65107693058935
161,1537-12-18,1905-10-07,Pereira,Pereira,osm,4058879.0,"Pereira, Barcelos, Braga, Portugal",Barcelos,Portugal,0.4942416916995742,boundary,administrative,41.4944035,-8.6307686,143.9597325538722
160,1537-00-00,1909-10-18,Buarcos,Buarcos,osm,2363891338.0,"Buarcos, Buarcos e São Julião, Figueira da Foz, Coimbra, Portugal",Figueira da Foz,Portugal,0.385,place,suburb,40.1649599,-8.8751034,38.5355105033645
160,1568-11-18,1911-06-26,Fundão,Fundão,osm,5240988.0,"Fundão, Castelo Branco, Portugal",Fundão,Portugal,0.5390997697181233,boundary,administrative,40.12503595,-7.511101717217624,78.47187635953756
159,1540-01-31,1908-10-02,Arganil,Arganil,osm,5395069.0,"Arganil, Coimbra, Portugal",Arganil,Portugal,0.5348725815835338,boundary,administrative,40.2202451,-7.980700223101081,37.933959732157376
159,1549-10-01,1909-10-02,Góis,Góis,osm,5395070.0,"Góis, Coimbra, Portugal",Góis,Portugal,0.5244059263063586,boundary,administrative,40.1546195,-8.1099454,27.54911223658618
158,1550-00-00,1910-10-15,Penamacor,Penamacor,osm,5395739.0,"Penamacor, Castelo Branco, Portugal",Penamacor,Portugal,0.528766673723503,boundary,administrative,40.1868914,-7.153642082892231,108.3617573002186
157,1566-03-02,1907-10-03,Eiras,Eiras,osm,4194889.0,"Eiras, São Julião de Montenegro e Cela, Chaves, Vila Real, Portugal",Chaves,Portugal,0.4599999999999999,boundary,administrative,41.70652135,-7.380124995479639,188.32722194957307
155,1579-10-02,1913-07-21,Condeixa-a-Nova,Condeixa-a-Nova,osm,5379539.0,"Condeixa-a-Nova, Coimbra, Portugal",Condeixa-a-Nova,Portugal,0.7212025191455594,boundary,administrative,40.1153481,-8.4998828,12.00573657377522
153,1682-10-01,1913-07-11,Figueira da Foz,Figueira da Foz,osm,5378424.0,"Figueira da Foz, Coimbra, Portugal",Figueira da Foz,Portugal,0.7807175115195393,boundary,administrative,40.1485808,-8.855655,37.17281879989161
151,1552-02-00,1907-10-01,Caminha,Caminha,osm,3911964.0,"Caminha, Viana do Castelo, Portugal",Caminha,Portugal,0.545733305798353,boundary,administrative,41.8491125,-8.772489708192628,184.63048122318813
150,1537-02-07,1910-10-31,Lagos,Lagos,osm,5404104.0,"Lagos, Faro, PT-08, Portugal",Lagos,Portugal,0.6074485644780221,boundary,administrative,37.15313005,-8.741896477086119,340.16687794719945
148,1540-10-11,1900-10-11,Alenquer,Alenquer,osm,5400756.0,"Alenquer, Lisboa, Portugal",Alenquer,Portugal,0.5455758794052963,boundary,administrative,39.056633,-9.0076057,137.17806077404404
146,1567-11-03,1908-10-12,Alpedrinha,Alpedrinha,osm,5317916.0,"Alpedrinha, Fundão, Castelo Branco, Portugal",Fundão,Portugal,0.4401392645537533,boundary,administrative,40.0988978,-7.4678978,82.5174125955429
143,1537-00-00,1901-10-10,Arouca,Arouca,osm,3920278.0,"Arouca, Aveiro, Portugal",Arouca,Portugal,0.5574401015980972,boundary,administrative,40.930343,-8.273058398625317,81.31519888651658
141,1573-07-03,1907-10-03,Tondela,Tondela,osm,5331551.0,"Tondela, Viseu, Portugal",Tondela,Portugal,0.5528993157246234,boundary,administrative,40.51642,-8.08053,45.14871835289882
140,1538-05-06,1909-10-02,Seia,Seia,osm,5332867.0,"Seia, Guarda, Portugal",Seia,Portugal,0.530736361552565,boundary,administrative,40.4200998,-7.7028054,65.85297230447455
137,1588-10-07,1905-10-12,Ançã,Ançã,osm,6549241.0,"Ançã, Cantanhede, Coimbra, Portugal",Ançã,Portugal,0.4118656186130232,boundary,administrative,40.2723549,-8.5191581,10.715498709913314
136,1563-10-01,1912-08-13,Figueiró dos Vinhos,Figueiró dos Vinhos,osm,5399201.0,"Figueiró dos Vinhos, Leiria, Portugal",Figueiró dos Vinhos,Portugal,0.7148487957523324,boundary,administrative,39.9024537,-8.2753006,36.22162859496572
136,1611-02-09,1858-10-13,Pernambuco,Pernambuco,osm,3889219684.0,"Pernambuco, Região Geográfica Imediata de Oiapoque, Região Geográfica Intermediária de Oiapoque-Porto Grande, Amapá, Região Norte, Brasil",Região Geográfica Imediata de Oiapoque,Brasil,0.385,place,village,1.7276962,-50.9291665,6040.715388609194
136,1537-05-22,1909-10-02,Santa Comba Dão,Santa Comba Dão,osm,5331550.0,"Santa Comba Dão, Viseu, Portugal",Santa Comba Dão,Portugal,0.7278617745920396,boundary,administrative,40.3961137,-8.1299564,32.74869583925724
136,1536-10-00,1903-10-07,Vouzela,Vouzela,osm,5330333.0,"Vouzela, Viseu, Portugal",Vouzela,Portugal,0.5334818427942373,boundary,administrative,40.6754515,-8.148433712602198,57.057836198161816
135,1537-05-23,1838-10-23,Condeixa,Condeixa,osm,5379539.0,"Condeixa-a-Nova, Coimbra, Portugal",Condeixa-a-Nova,Portugal,0.5212025191455594,boundary,administrative,40.1153481,-8.4998828,12.00573657377522
135,1545-04-30,1909-10-12,Poiares,Poiares,osm,5717856.0,"Poiares, Freixo de Espada à Cinta, Bragança, Portugal",Freixo de Espada à Cinta,Portugal,0.4599999999999999,boundary,administrative,41.0588308,-6.8627905,162.56373159966483
135,1550-10-10,1894-10-15,Redinha,Redinha,osm,6548147.0,"Redinha, Pombal, Leiria, Portugal",Pombal,Portugal,0.4065864680443337,boundary,administrative,40.0064482,-8.5857654,26.14424971469077
134,1537-00-00,1829-06-30,Olivença,Olivença,osm,345593.0,"Olivenza / Olivença, Llanos de Olivenza, Badajoz, Extremadura, España",Olivenza / Olivença,España,0.6080208510291538,boundary,administrative,38.6196766,-7.1341344109916776,208.4436059052001
133,1540-10-09,1909-10-06,Chamusca,Chamusca,osm,5400569.0,"Chamusca, Santarém, Portugal",Chamusca,Portugal,0.530936575262058,boundary,administrative,39.3560025,-8.4802892,94.64779438149093
132,1588-10-07,1861-10-03,Mortágua,Mortágua,osm,5331548.0,"Mortágua, Viseu, Portugal",Mortágua,Portugal,0.5329682364938608,boundary,administrative,40.3972486,-8.2287169,26.9372687802812
132,1558-10-00,1907-10-04,Penacova,Penacova,osm,5379542.0,"Penacova, Coimbra, Portugal",Penacova,Portugal,0.530803171748129,boundary,administrative,40.2702086,-8.2810743,14.167008280495804
131,1540-01-22,1898-10-12,Fronteira,Fronteira,osm,5397424.0,"Fronteira, Portalegre, Portugal",Fronteira,Portugal,0.519311991790874,boundary,administrative,39.0558091,-7.6478657,144.25896081527696
127,1550-07-09,1905-10-03,Porto de Mós,Porto de Mós,osm,5399206.0,"Porto de Mós, Leiria, Portugal",Porto de Mós,Portugal,0.7244963907958151,boundary,administrative,39.6023941,-8.8185271,75.09653603245486
126,1551-02-05,1907-10-08,Borba,Borba,osm,5402658.0,"Borba, Évora, Portugal",Borba,Portugal,0.5299289386593518,boundary,administrative,38.8199465,-7.43649992691133,175.9819569450498
125,1556-10-01,1896-10-12,Linhares,Linhares,osm,5716873.0,"Linhares, Carrazeda de Ansiães, Bragança, Portugal",Carrazeda de Ansiães,Portugal,0.4599999999999999,boundary,administrative,41.2061734,-7.3598907,142.88836282186432
125,1574-10-12,1912-08-12,"Pernambuco, Brasil","Pernambuco, Brasil",osm,3889219684.0,"Pernambuco, Região Geográfica Imediata de Oiapoque, Região Geográfica Intermediária de Oiapoque-Porto Grande, Amapá, Região Norte, Brasil",Região Geográfica Imediata de Oiapoque,Brasil,0.495,place,village,1.7276962,-50.9291665,6040.715388609194
125,1581-11-17,1886-10-15,Verride,Verride,osm,1338092939.0,"Verride, Coimbra, Portugal",Verride,Portugal,0.3591829504226079,place,town,40.1327733,-8.7067324,25.3087600701134
124,1538-10-01,1820-11-24,Celorico,Celorico,osm,3451377645.0,"Celorico, Joane, Vila Nova de Famalicão, Braga, Portugal",Joane,Portugal,0.36,place,neighbourhood,41.4463446,-8.4188096,137.58439876621838
124,1564-02-26,1888-10-29,Maiorca,Maiorca,osm,6552938.0,"Maiorca, Figueira da Foz, Coimbra, Portugal",Figueira da Foz,Portugal,0.4080716579671534,boundary,administrative,40.1661924,-8.755212,28.40695268069856
123,1553-07-12,1910-10-13,Idanha-a-Nova,Idanha-a-Nova,osm,5395738.0,"Idanha-a-Nova, Castelo Branco, Portugal",Idanha-a-Nova,Portugal,0.7312222677613642,boundary,administrative,39.87697385,-7.114231633979989,117.8063688962188
116,1556-10-01,1912-10-16,Loulé,Loulé,osm,5404221.0,"Loulé, Faro, PT-08, Portugal",Loulé,Portugal,0.5862122044847593,boundary,administrative,37.21427465,-8.086523815250887,333.5778873636542
113,1538-04-22,1858-06-26,Ilha Terceira,Ilha Terceira,osm,4822054.0,"Ilha Terceira, Açores, Portugal",,Portugal,0.688088923515751,place,island,38.72116535,-27.21763897981864,1622.4888555055074
111,1538-10-16,1885-10-09,Besteiros,Besteiros,osm,3979080666.0,"Besteiros, Vila Cova de Carros, Paredes, Paredes, Porto, PT-13, Portugal",Paredes,Portugal,0.4050646030836139,place,suburb,41.2209256,-8.3482426,112.7395624207003
110,1671-05-20,1908-10-15,Peso da Régua,Peso da Régua,osm,25624124.0,"Peso da Régua, Peso da Régua, Vila Real, Portugal",Peso da Régua,Portugal,0.7304277322723376,place,city,41.1637043,-7.7875821,119.11884933527472
109,1551-02-12,1827-10-10,"Punhete, hoje Constância",Constância,osm,5400341.0,"Constância, Santarém, Portugal",Constância,Portugal,0.525215438114801,boundary,administrative,39.4750609,-8.33819,81.66181966075753
108,1566-10-00,1891-11-03,Beco,Beco,osm,6458522.0,"Beco, Ferreira do Zêzere, Santarém, Portugal",Ferreira do Zêzere,Portugal,0.4599999999999999,boundary,administrative,39.7809069,-8.3092273,48.396549699878896
108,1537-02-01,1910-08-05,"Ilha de São Miguel, Açores","Ilha de São Miguel, Açores",osm,4800958.0,"Ilha de São Miguel, Açores, Portugal",,Portugal,1.0056512324407885,place,island,37.808527350000006,-25.473085286479595,1497.9359487842269
107,1588-10-18,1910-10-12,Manteigas,Manteigas,osm,5332865.0,"Manteigas, Guarda, Portugal",Manteigas,Portugal,0.5244799592274194,boundary,administrative,40.4005617,-7.5408682,78.24494273299328
107,1537-03-17,1900-10-03,São João da Pesqueira,São João da Pesqueira,osm,5328702.0,"São João da Pesqueira, Viseu, Portugal",São João da Pesqueira,Portugal,0.8217967300625706,boundary,administrative,41.147872,-7.4038806,135.54850551104445
104,1547-00-00,1904-10-15,Arraiolos,Arraiolos,osm,5402583.0,"Arraiolos, Évora, Portugal",Arraiolos,Portugal,0.5388072565948977,boundary,administrative,38.7227289,-7.9853053,169.14293538209338
104,1537-11-30,1909-10-07,Melo,Melo,osm,432990265.0,"Melo, Melo e Nabais, Gouveia, Guarda, Portugal",Melo e Nabais,Portugal,0.385,place,village,40.5190805,-7.5333746,83.34363578964643
103,1697-12-21,1912-10-24,Funchal,Funchal,osm,8421413.0,"Funchal, Madeira, Portugal",Funchal,Portugal,0.6507914914932806,boundary,administrative,32.6496497,-16.9086783,1131.1024485741154
103,1550-01-04,1872-10-02,Taveiro,Taveiro,osm,1266165460.0,"Taveiro, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.3727191885788625,place,town,40.2030424,-8.5027967,6.556070820088875
103,1540-01-12,1916-10-09,Valença do Minho,Valença do Minho,osm,4640264.0,"Valença, Viana do Castelo, Portugal",Valença,Portugal,0.6455758794052963,boundary,administrative,41.99169905,-8.606372086402132,198.7327408872749
101,1570-10-01,1905-10-13,Ponte da Barca,Ponte da Barca,osm,3904625.0,"Ponte da Barca, Viana do Castelo, Portugal",Ponte da Barca,Portugal,0.7234178755862404,boundary,administrative,41.80567575,-8.322703048400621,177.7051178969808
100,1537-12-20,1899-10-02,Alvaiázere,Alvaiázere,osm,5399197.0,"Alvaiázere, Leiria, Portugal",Alvaiázere,Portugal,0.5232091430837645,boundary,administrative,39.8161333,-8.402046167354708,43.494807648672285
100,1595-10-01,1909-10-04,São Martinho do Bispo,São Martinho do Bispo,osm,251611167.0,"São Martinho do Bispo, São Martinho do Bispo e Ribeira de Frades, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.675,place,suburb,40.2099638,-8.4566522,2.6244630282066086
100,1600-10-05,1910-10-10,Vila Nova de Cerveira,Vila Nova de Cerveira,osm,5195994.0,"Vila Nova de Cerveira, Viana do Castelo, Portugal",Vila Nova de Cerveira,Portugal,0.8218624012455261,boundary,administrative,41.91886105,-8.71047338236178,191.5619061127174
100,1587-10-20,1912-06-17,Vila Nova de Gaia,Vila Nova de Gaia,osm,3382115.0,"Mafamude e Vilar do Paraíso, Vila Nova de Gaia, Porto, PT-13, Portugal",Vila Nova de Gaia,Portugal,0.8988759649926018,boundary,administrative,41.1300103,-8.6058415,103.57339712192169
99,1542-06-17,1912-07-24,Mirandela,Mirandela,osm,5248378.0,"Mirandela, Bragança, Portugal",Mirandela,Portugal,0.5623533184527688,boundary,administrative,41.489615,-7.1774792,177.08133063104833
99,1552-05-00,1901-10-14,Pedrogão Grande,Pedrogão Grande,osm,5399204.0,"Pedrógão Grande, Leiria, Portugal",Pedrógão Grande,Portugal,0.5147752048189652,boundary,administrative,39.9169584,-8.145564,40.1576225266573
99,1585-10-02,1769-10-01,Terra da Feira,Terra da Feira,osm,9545197777.0,"O Campo da Feira, Melide, Melide, Melide, Terra de Melide, A Coruña, ES-C, Galicia, España",Melide,España,0.55,place,neighbourhood,42.9101759,-8.0124329,302.1555410066967
98,1540-00-00,1908-10-07,Cernache,Cernache,osm,6386149.0,"Cernache, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.4208383910111852,boundary,administrative,40.1358462,-8.462225474996666,8.525517617434248
98,1537-07-11,1907-10-12,Crato,Crato,osm,5397065.0,"Crato, Portalegre, Portugal",Crato,Portugal,0.523885190805925,boundary,administrative,39.2851221,-7.6454266,122.31901392096646
97,1538-00-00,1913-07-07,Mesão Frio,Mesão Frio,osm,25624126.0,"Mesão Frio, Mesão Frio (Santo André), Mesão Frio, Vila Real, Portugal",Mesão Frio (Santo André),Portugal,0.6131335668641502,place,town,41.1604717,-7.8883733,115.17943516405651
96,1537-00-00,1906-10-08,Golegã,Golegã,osm,5400344.0,"Golegã, Santarém, Portugal",Golegã,Portugal,0.5325802033167898,boundary,administrative,39.4017959,-8.4867361,89.60044517324194
96,1579-01-00,1820-11-14,Vila Nova de Anços,Vila Nova de Anços,osm,6553749.0,"Vila Nova de Anços, Soure, Coimbra, Portugal",Soure,Portugal,0.6874189406975713,boundary,administrative,40.11486735,-8.623720377731816,19.73170694277318
95,1540-02-07,1903-10-14,Almeida,Almeida,osm,4127531.0,"Almeida, Guarda, Portugal",Almeida,Portugal,0.5548283560306343,boundary,administrative,40.7263333,-6.9067513,141.1418634418304
95,1586-03-20,1908-10-08,Resende,Resende,osm,5328701.0,"Resende, Viseu, Portugal",Resende,Portugal,0.4443526860531794,boundary,administrative,41.0749527,-7.950635908341136,104.39153717182768
94,1580-03-11,1847-10-23,Lorvão,Lorvão,osm,6553655.0,"Lorvão, Coimbra, Portugal",Lorvão,Portugal,0.4212347422123423,boundary,administrative,40.2603558,-8.3167021,11.003169890942468
94,1571-12-10,1910-10-13,Monforte,Monforte,osm,5397425.0,"Monforte, Portalegre, Portugal",Monforte,Portugal,0.5263024574626617,boundary,administrative,39.0531482,-7.4389355,153.6374217867272
93,1552-07-00,1908-10-02,Avis,Avis,osm,5397421.0,"Avis, Portalegre, Portugal",Avis,Portugal,0.5312688261980792,boundary,administrative,39.07950305,-7.909561648393968,132.84405248714327
93,1540-10-06,1905-10-07,Fonte Arcada,Fonte Arcada,osm,5928133.0,"Fonte Arcada, Penafiel, Porto, PT-13, Portugal",Penafiel,Portugal,0.5067280415833832,boundary,administrative,41.1471291,-8.3623376,104.49100865256491
93,1567-03-03,1913-10-09,Lobão,Lobão,osm,6022218.0,"Lobão, Gião, Louredo e Guisande, Santa Maria da Feira, Aveiro, Portugal",Santa Maria da Feira,Portugal,0.4599999999999999,boundary,administrative,40.98062745,-8.478287378003797,85.97541311909973
91,1556-02-01,1908-10-02,Esgueira,Esgueira,osm,6021064.0,"Esgueira, Aveiro, Aveiro, Portugal",Aveiro,Portugal,0.4254342386327728,boundary,administrative,40.6485273,-8.6281389,51.898111494177535
91,1540-01-21,1907-10-15,Vila Nova de Foz Côa,Vila Nova de Foz Côa,osm,3984652.0,"Vila Nova de Foz Coa, Guarda, Portugal",Vila Nova de Foz Coa,Portugal,0.8296228200939304,boundary,administrative,41.0509753,-7.1978455060593625,139.8960428681846
91,1575-00-00,1907-10-01,Ílhavo,Ílhavo,osm,5325848.0,"Ílhavo, Aveiro, Portugal",Ílhavo,Portugal,0.5397961884202652,boundary,administrative,40.6001108,-8.6666667,48.15360173667988
89,1537-07-03,1819-07-19,Bemposta,Bemposta,osm,5718021.0,"Bemposta, Mogadouro, Bragança, Portugal",Mogadouro,Portugal,0.433710213530857,boundary,administrative,41.3143431,-6.5012976,203.7616727703164
89,1585-10-02,1899-10-15,Matosinhos,Matosinhos,osm,3372460.0,"Matosinhos e Leça da Palmeira, Matosinhos, Porto, PT-13, Portugal",Matosinhos,Portugal,0.596153860067244,boundary,administrative,41.1806814,-8.6821998,110.22633888503724
88,1706-11-23,1909-10-04,Penafiel,Penafiel,osm,3920250.0,"Penafiel, Penafiel, Porto, PT-13, Portugal",Penafiel,Portugal,0.5674587002310442,boundary,administrative,41.2061892,-8.2855653,111.54445219115324
86,1540-00-00,1799-10-03,Tancos,Tancos,osm,6483278.0,"Tancos, Vila Nova da Barquinha, Santarém, Portugal",Vila Nova da Barquinha,Portugal,0.4154395124350446,boundary,administrative,39.4606302,-8.3985263,82.95072552449982
85,1552-10-00,1739-01-16,Penalva,Penalva,osm,5161132831.0,"Penalva, Ancede, Ancede e Ribadouro, Baião, Porto, PT-13, Portugal",Ancede e Ribadouro,Portugal,0.36,place,hamlet,41.1115635,-8.066969,104.89266789435165
84,1693-03-01,1909-10-07,Mangualde,Mangualde,osm,5331547.0,"Mangualde, Viseu, Portugal",Mangualde,Portugal,0.5490490460966279,boundary,administrative,40.60354,-7.7656,71.25561197713189
