value,count,date_in,date_max
"Sinde, Viseu",1,1762-12-15,1762-12-15
"Sindim, Trancoso",1,1800-05-31,1800-05-31
Sindine,1,1573-12-10,1573-12-10
Sines ou Lisboa,1,1684-10-01,1684-10-01
"Sinfãis, Pedregulhal",1,1591-11-12,1591-11-12
Singral,1,1849-10-10,1849-10-10
"Sintra, Lisboa",1,1627-10-25,1627-10-25
Siroda,1,1891-10-08,1891-10-08
Sirodá de Pondá,1,1891-10-08,1891-10-08
"Soalheira, Castelo Branco",1,1791-10-31,1791-10-31
Soalhes,1,1806-11-24,1806-11-24
Soalhãis,1,1619-10-14,1619-10-14
Soalhões,1,1822-10-07,1822-10-07
Sobeal,1,1728-10-01,1728-10-01
Sobradelo,1,1732-10-01,1732-10-01
"Sobradelo, Santa Maria de",1,1732-10-01,1732-10-01
Sobrado de Paiva,1,1907-10-09,1907-10-09
"Sobral Pichorro, Linhares",1,1794-10-14,1794-10-14
Sobral Valado,1,1764-10-01,1764-10-01
"Sobral Valado?, Arganil",1,1798-10-23,1798-10-23
Sobral da Serra,1,1765-10-01,1765-10-01
Sobral de Mortágua,1,1823-10-04,1823-10-04
Sobral de Papízios,1,1896-10-12,1896-10-12
"Sobral do Campo, Castelo Branco",1,1906-10-08,1906-10-08
Sobral do Chão,1,1748-12-23,1748-12-23
"Sobral, Carregal do Sal",1,1897-10-15,1897-10-15
"Sobral, Carregosa, Viseu",1,1886-10-15,1886-10-15
"Sobral, Ceira",1,1752-11-10,1752-11-10
"Sobral, Feira",1,1803-10-07,1803-10-07
"Sobral, Moura",1,1899-10-10,1899-10-10
"Sobral, Viseu",1,1811-10-31,1811-10-31
Sobre Tâmega,1,1779-10-00,1779-10-00
Sobredo,1,1746-10-01,1746-10-01
Sobreira Formoza,1,1725-10-01,1725-10-01
"Sobreira, Coimbra",1,1790-10-26,1790-10-26
"Sobreira, Lafões",1,1756-10-01,1756-10-01
"Sobreira, Porto",1,1761-10-01,1761-10-01
"Sobreira, Tomar",1,1812-06-06,1812-06-06
"Sobreira, Vila nova de Pussos",1,1765-10-01,1765-10-01
Sobreiro de Baixa,1,1814-10-31,1814-10-31
Sobreiro de Poiares,1,1864-10-12,1864-10-12
Sobrido,1,1741-05-24,1741-05-24
Sobrosa,1,1895-10-13,1895-10-13
"Sobrosa, Paredes",1,1900-10-09,1900-10-09
Soeira,1,1779-10-00,1779-10-00
Soeiro Pires,1,1769-12-01,1769-12-01
Soelhães,1,1567-10-29,1567-10-29
Soenga,1,1815-10-21,1815-10-21
"Soenga, Lamego",1,1816-10-31,1816-10-31
Soengas,1,1818-10-30,1818-10-30
"Soengas, c Vieira do Minho",1,1764-10-01,1764-10-01
"Soito, Sabugal, Guarda",1,1897-10-13,1897-10-13
"Solares, Carrazedo de Ansiães",1,1894-10-03,1894-10-03
"Soledade, Guarda",1,1762-12-15,1762-12-15
Solvago,1,1568-06-17,1568-06-17
Sondos,1,1887-10-03,1887-10-03
Sonim,1,1724-10-01,1724-10-01
"Sonim, Monforte",1,1801-10-13,1801-10-13
"Sonim, Vila Real",1,1870-10-00,1870-10-00
Sopo de Caminha,1,1719-10-01,1719-10-01
"Sopo, Caminha",1,1769-10-01,1769-10-01
"Sordelo do Ouro, Porto",1,1796-10-14,1796-10-14
Sorrozelo,1,1848-10-07,1848-10-07
"Sortes, Bragança",1,1760-10-01,1760-10-01
"Sorval, Guarda",1,1896-10-13,1896-10-13
"Sorval, Pinhel",1,1818-11-28,1818-11-28
Sosa,1,1616-10-12,1616-10-12
"Sosa, Vagos",1,1887-10-03,1887-10-03
Soterrada,1,1758-01-14,1758-01-14
Soudos,1,1910-11-16,1910-11-16
"Soudos, Torres Novas",1,1906-10-08,1906-10-08
"Soupires, Pinhel",1,1763-12-01,1763-12-01
"Soupo, Alenquer",1,1722-11-16,1722-11-16
Sourapires,1,1751-03-30,1751-03-30
"Soure, Aveiro",1,1765-10-01,1765-10-01
Soureau,1,1769-10-01,1769-10-01
"Souropires, Pinhel",1,1768-10-01,1768-10-01
"Sousa, Aveiro",1,1854-10-14,1854-10-14
"Sousela, Porto",1,1827-10-10,1827-10-10
"Soutaria, Matrículas nº 84, fl 248",1,1765-10-01,1765-10-01
"Soutaria, Vila Nova de Ourém",1,1749-10-24,1749-10-24
Soutelinho do Monte,1,1906-10-13,1906-10-13
"Soutelinho, Braga",1,1801-06-02,1801-06-02
Soutelo de Aguiar,1,1727-10-01,1727-10-01
"Soutelo, Aveiro",1,1801-10-03,1801-10-03
"Soutelo, Carregosa",1,1897-10-11,1897-10-11
"Soutelo, Poiares",1,1752-12-05,1752-12-05
Soutinho,1,1821-10-31,1821-10-31
"Soutinho, Braga",1,1800-10-30,1800-10-30
Souto Moninho,1,1736-10-01,1736-10-01
Souto Neval,1,1745-10-01,1745-10-01
Souto Redondo,1,1843-10-02,1843-10-02
"Souto Seco, Leiria",1,1724-10-01,1724-10-01
Souto d'Aguiar,1,1792-10-04,1792-10-04
"Souto da Casa, Fundão",1,1780-10-12,1780-10-12
Souto de Aguiar,1,1752-10-01,1752-10-01
Souto de Aguiar da Beira,1,1709-10-01,1709-10-01
Souto de Carrazedo,1,1751-01-07,1751-01-07
Souto de Casa,1,1726-10-01,1726-10-01
Souto de El-Rei,1,1910-10-29,1910-10-29
Souto de Ovoa,1,1705-10-01,1705-10-01
Souto de Pereira,1,1719-03-18,1719-03-18
Souto de Rebordões,1,1746-11-26,1746-11-26
Souto de Sobradelo,1,1764-10-01,1764-10-01
Souto de Vide,1,1552-02-06,1552-02-06
Souto de Évora,1,1728-10-01,1728-10-01
Souto de Óvoa,1,1722-10-23,1722-10-23
"Souto, Aguiar da Beira",1,1767-10-01,1767-10-01
"Souto, Arcos",1,1768-10-01,1768-10-01
"Souto, Guimarães",1,1763-10-01,1763-10-01
"Souto, Lafões",1,1764-10-01,1764-10-01
"Souto, Porto",1,1854-10-12,1854-10-12
"Souto, Rio de Galinhas",1,1848-10-10,1848-10-10
"Souto, Sabugal-Guarda",1,1909-10-02,1909-10-02
"Souto, Santarém",1,1880-10-04,1880-10-04
"Souto, Viana do Castelo",1,1766-10-01,1766-10-01
Soutolinho do Monte,1,1715-12-15,1715-12-15
"Soutomaior, Viseu",1,1787-10-30,1787-10-30
"Soutosa, Lamego",1,1802-10-19,1802-10-19
Souzal,1,1732-10-01,1732-10-01
Sto António de Cabo Verde,1,1898-10-07,1898-10-07
"Sto António, Baía",1,1804-10-15,1804-10-15
"Stª Clara do Torrão, Penafiel",1,1912-07-22,1912-07-22
Sub AVô,1,1660-11-10,1660-11-10
Sub avô,1,1751-12-17,1751-12-17
Sub-Torrada,1,1765-10-01,1765-10-01
"Sucçães, Mirandela",1,1897-10-11,1897-10-11
"Sumidoiro, Brasil",1,1752-10-01,1752-10-01
"Sumidouro, Mariana, Brasil",1,1755-10-01,1755-10-01
Surgaçosa,1,1877-10-05,1877-10-05
"Sá, Braga",1,1761-10-01,1761-10-01
"Sá, Sangalhos",1,1753-10-01,1753-10-01
Sátão,1,1589-11-29,1589-11-29
Sâo João de Pesqueira,1,1622-10-19,1622-10-19
Sâo Romão,1,1715-10-01,1715-10-01
São  Bartolomeu,1,1785-10-27,1785-10-27
São  Cibrão,1,1735-10-01,1735-10-01
"São  Cipriano, Lamego",1,1792-10-10,1792-10-10
São  Cláudio de Curvos,1,1712-10-01,1712-10-01
São  Cristóvão de Mafamude,1,1788-10-31,1788-10-31
"São  Domingos, Torres Vedras",1,1812-11-11,1812-11-11
São  Gonçalo de Amarante,1,1554-10-00,1554-10-00
São  José de Godim,1,1765-10-01,1765-10-01
São  José de Gondim,1,1774-12-23,1774-12-23
"São  José, Godim",1,1764-10-01,1764-10-01
São  João da Foz do Douro,1,1898-10-13,1898-10-13
"São  João da Foz, Porto",1,1607-03-06,1607-03-06
São  João de Ver,1,1701-02-10,1701-02-10
"São  João do Souto, Braga",1,1908-10-07,1908-10-07
São  Mamede de Aldão,1,1899-10-02,1899-10-02
São  Mamede de Riba Tua,1,1836-10-12,1836-10-12
São  Mamede de Ribatua,1,1765-10-01,1765-10-01
"São  Mamede, Valença",1,1815-11-11,1815-11-11
São  Marcos,1,1745-12-14,1745-12-14
São  Martinho da Gandra,1,1704-10-27,1704-10-27
São  Martinho de Arcozelo,1,1761-01-30,1761-01-30
São  Martinho de Cucujães,1,1868-10-10,1868-10-10
São  Martinho de Dume,1,1844-10-12,1844-10-12
São  Martinho de Ferreiros,1,1712-10-01,1712-10-01
São  Martinho de Recesinhos,1,1646-12-09,1646-12-09
"São  Martinho de Rio Mau, Braga",1,1581-10-14,1581-10-14
"São  Martinho do Bispo, Coiimbra",1,1804-10-05,1804-10-05
São  Martinho do Campo,1,1746-10-01,1746-10-01
São  Martinho do Porto,1,1870-07-20,1870-07-20
"São  Martinho, Coimbra",1,1553-04-13,1553-04-13
"São  Martinho, Seia",1,1729-10-01,1729-10-01
"São  Martinho, Soalhães",1,1744-10-01,1744-10-01
"São  Matias, Beja",1,1756-01-14,1756-01-14
São  Miguel de Argirais,1,1817-10-07,1817-10-07
São  Miguel de Arriada,1,1765-10-01,1765-10-01
São  Miguel de Caparosa,1,1709-10-01,1709-10-01
"São  Miguel, Barcelos",1,1792-10-12,1792-10-12
São  Paio de,1,1701-01-21,1701-01-21
"São  Paio, Gouveia",1,1822-10-11,1822-10-11
São  Pedro Velho,1,1741-10-01,1741-10-01
São  Pedro da Torre,1,1728-10-01,1728-10-01
São  Pedro das Aradas,1,1892-10-08,1892-10-08
São  Pedro de Caide,1,1679-10-15,1679-10-15
São  Pedro de Paus,1,1752-10-01,1752-10-01
São  Pedro de Rates,1,1719-10-01,1719-10-01
São  Pedro de Sarracenos,1,1772-10-00,1772-10-00
"São  Pedro, Funchal, Madeira",1,1588-10-01,1588-10-01
"São  Pedro, Évora",1,1908-10-20,1908-10-20
São  Romão do Côrgo,1,1907-10-10,1907-10-10
"São  Romão, Paredes",1,1763-10-01,1763-10-01
São  Sebastião de Labruge,1,1763-10-01,1763-10-01
São  Sebastião do Cobre,1,1865-10-14,1865-10-14
São  Silvestre,1,1720-10-01,1720-10-01
São  Simão da Junqueira,1,1682-10-01,1682-10-01
São  Tiago da Guarda,1,1808-11-29,1808-11-29
São  Tiago de Cacém,1,1758-10-01,1758-10-01
São  Tomé de Canelas,1,1743-10-01,1743-10-01
São  Tomé de Mira,1,1716-10-27,1716-10-27
São  Vicente,1,1770-10-01,1770-10-01
São  Vicente da Beira,1,1746-10-01,1746-10-01
São  Vicente do Pinheiro,1,1706-12-10,1706-12-10
São Adrião do Soutelo,1,1760-10-01,1760-10-01
São André,1,1640-10-06,1640-10-06
São André de Gondomar,1,1749-10-01,1749-10-01
São Bartolomeu da Charneca,1,1887-07-23,1887-07-23
São Bartolomeu de Tadim,1,1909-10-07,1909-10-07
"São Bartolomeu de Veiros, Aveiro",1,1842-10-29,1842-10-29
"São Bartolomeu, Barqueiros",1,1908-10-09,1908-10-09
"São Bartolomeu, Camprelo",1,1791-10-26,1791-10-26
"São Bartolomeu, Charneca",1,1724-10-01,1724-10-01
"São Bartolomeu, Coimbra",1,1892-10-13,1892-10-13
"São Bartolomeu, Guarda",1,1729-10-01,1729-10-01
"São Bartolomeu, Porto",1,1806-10-24,1806-10-24
"São Bartolomeu, Tadim",1,1757-10-01,1757-10-01
"São Bartolomeu, Veiros",1,1753-10-01,1753-10-01
"São Bartolomeu, Vila Real",1,1764-10-01,1764-10-01
São Bernardo,1,1732-12-09,1732-12-09
"São Brisos, Beja",1,1761-10-01,1761-10-01
São Brás,1,1720-10-01,1720-10-01
São Brás da Castanheira,1,1868-10-14,1868-10-14
São Brás de Alportela,1,1728-11-04,1728-11-04
São Brás de Tonda,1,1673-10-01,1673-10-01
"São Carlos de Jacuhi, Minas Gerais, Brasil",1,1820-11-15,1820-11-15
"São Catarina, Alcobaça",1,1609-10-01,1609-10-01
"São Cibrão, Braga",1,1865-10-13,1865-10-13
São Cipriano da Refontoura,1,1842-10-24,1842-10-24
"São Cipriano, Aregos",1,1763-10-01,1763-10-01
São Claudio de Gême,1,1728-10-29,1728-10-29
"São Claúdio de Cervos, Esposende",1,1891-10-02,1891-10-02
São Clemente de Basto,1,1764-10-01,1764-10-01
São Clemente de Bastos,1,1802-10-02,1802-10-02
"São Clemente, Basto",1,1764-10-01,1764-10-01
São Cláudio,1,1738-10-01,1738-10-01
"São Cosmado, Viseu",1,1897-10-11,1897-10-11
São Cosme de Benviver,1,1765-10-01,1765-10-01
"São Cosme de Gondomar, Porto",1,1751-10-01,1751-10-01
"São Cosme do Vale, Famalicão",1,1912-07-18,1912-07-18
"São Cosme, Paredes",1,1769-10-01,1769-10-01
"São Cristovão da Nogueira, Lamego",1,1779-10-23,1779-10-23
São Cristovão de Lordelo,1,1878-10-05,1878-10-05
São Cristovão de Mondim,1,1733-10-01,1733-10-01
São Cristovão de Regalados,1,1765-10-01,1765-10-01
São Cristovão de Rio Mau,1,1884-10-15,1884-10-15
São Cristovão de São Pedro de França,1,1858-10-02,1858-10-02
São Cristovão do Douro,1,1764-10-01,1764-10-01
São Cristovão do Muro,1,1908-10-15,1908-10-15
"São Cristovão, França",1,1554-02-10,1554-02-10
"São Cristovão, Lisboa",1,1903-10-03,1903-10-03
"São Cristovão, Mafamude",1,1745-10-01,1745-10-01
"São Cristovão, Mondim de Basto",1,1735-10-01,1735-10-01
"São Cristovão, Porto",1,1794-10-00,1794-10-00
"São Cristovão, Vila Real",1,1802-10-10,1802-10-10
"São Cristovão, Viseu",1,1853-10-04,1853-10-04
São Cristóvão de Espadanedo,1,1763-10-01,1763-10-01
São Cristóvão de Lordelo,1,1880-06-16,1880-06-16
"São Cristóvão de Lordelo, Penafiel",1,1796-10-15,1796-10-15
São Cristóvão de Mondim,1,1708-10-01,1708-10-01
"São Cristóvão de Nogueira, Valbom",1,1730-10-01,1730-10-01
"São Cristóvão de Nogueira, Viseu",1,1904-10-03,1904-10-03
São Cristóvão de Rio Mau,1,1885-10-15,1885-10-15
"São Cristóvão, Aveiro",1,1878-10-02,1878-10-02
"São Cristóvão, Coimbra",1,1694-10-01,1694-10-01
"São Cristóvão, Pico de Regalados",1,1763-10-01,1763-10-01
"São Dinis, Penalva",1,1763-10-01,1763-10-01
São Domingos de Carmões,1,1743-10-01,1743-10-01
"São Domingos de Carmões, Torres Vedras",1,1815-06-30,1815-06-30
São Domingos de Favaios,1,1890-10-16,1890-10-16
São Domingos de Rama,1,1763-10-01,1763-10-01
São Domingos de Senhora,1,1821-11-05,1821-11-05
"São Domingos, Espanha",1,1799-10-10,1799-10-10
"São Domingos, Ribeira de Seda",1,1761-10-01,1761-10-01
São Estevão,1,1706-10-01,1706-10-01
São Facundo de Mouronho,1,1753-10-29,1753-10-29
São Fagundo de Tábuas,1,1842-07-13,1842-07-13
"São Fagundo, Tábua",1,1798-10-23,1798-10-23
São Faustino de Guinfães,1,1874-10-02,1874-10-02
"São Faustino, Guifães, Porto",1,1876-07-10,1876-07-10
São Felix,1,1711-10-01,1711-10-01
São Fins,1,1735-10-01,1735-10-01
São Fins de Tamel,1,1735-10-01,1735-10-01
São Fins do Douro,1,1894-10-15,1894-10-15
São Fins do Forno,1,1893-10-16,1893-10-16
"São Fins do Forno, Porto",1,1840-10-31,1840-10-31
"São Fins, Feira",1,1741-10-01,1741-10-01
"São Fins?, Couto do Mosteiro",1,1558-04-11,1558-04-11
"São Francisco, Baía",1,1776-12-03,1776-12-03
São Fructuoso,1,1686-11-09,1686-11-09
"São Félix, Baía",1,1823-10-03,1823-10-03
São Gemil,1,1755-10-01,1755-10-01
São Gens de Boelhe,1,1758-01-09,1758-01-09
São Gens de Calves,1,1893-10-27,1893-10-27
"São Gens de Calvos, Braga",1,1884-05-29,1884-05-29
São Gens de Montelongo,1,1676-10-17,1676-10-17
"São Gens, Arrifana de Sousa",1,1764-10-01,1764-10-01
"São Gens, Tomar",1,1817-10-24,1817-10-24
"São Gens, Viseu",1,1818-10-31,1818-10-31
"São Genésio de Ínsua, Matrículas nº 84, fl 386v",1,1765-10-01,1765-10-01
São Germil,1,1747-01-17,1747-01-17
São Gião da Beira,1,1667-03-26,1667-03-26
São Gião de Ribeira de Alva,1,1764-10-01,1764-10-01
"São Gião, Viseu",1,1826-10-09,1826-10-09
São Gonçalo de Mosteiró,1,1794-10-13,1794-10-13
"São Gonçalo, Brasil",1,1858-10-14,1858-10-14
"São Gonçalo, Rio Preto",1,1773-10-01,1773-10-01
São Irício de Nespereira,1,1762-12-15,1762-12-15
São Isidoro de Riba Tâmega,1,1895-10-03,1895-10-03
São J Batista de Sinfães,1,1827-10-19,1827-10-19
São Jerónimo,1,1835-05-01,1835-05-01
"São Jesus, Braga",1,1840-10-31,1840-10-31
"São Joane, Viseu",1,1851-10-15,1851-10-15
São Jorge da Várzea,1,1763-10-01,1763-10-01
São Jorge de Abadim,1,1893-10-14,1893-10-14
São Jorge de Valpedre,1,1825-01-14,1825-01-14
São Jorge dos Arcos,1,1729-01-14,1729-01-14
"São Jorge, Arcos",1,1764-10-01,1764-10-01
"São Jorge, Ilha",1,1890-10-09,1890-10-09
"São Jorge, Itália",1,1753-10-01,1753-10-01
"São José de Godins, Vila Real",1,1874-10-15,1874-10-15
São José de Gondim,1,1899-10-02,1899-10-02
"São José de Rio Preto, Brasil",1,1905-10-09,1905-10-09
"São José de São Lásaro, Braga",1,1910-10-08,1910-10-08
São José do Rio das Mortes,1,1735-10-01,1735-10-01
"São José, Gondim",1,1762-10-01,1762-10-01
"São José, Rio das Contas",1,1764-10-01,1764-10-01
"São José, Rio de Janeiro, Brasil",1,1908-10-09,1908-10-09
São João Batista da Raiva,1,1912-07-23,1912-07-23
São João Batista de Arnóia,1,1890-10-17,1890-10-17
São João Batista de Beijós,1,1853-10-13,1853-10-13
São João Batista de Cinfães,1,1886-10-15,1886-10-15
"São João Batista de Gondar, Braga",1,1857-10-15,1857-10-15
São João Batista de Paradela,1,1819-10-16,1819-10-16
São João Batista de Runa,1,1908-10-08,1908-10-08
"São João Batista do Grilo, Baião",1,1895-10-12,1895-10-12
São João Batista do Mosteiro,1,1852-10-23,1852-10-23
"São João Batista, Felgueiras, Resende",1,1890-10-15,1890-10-15
"São João Batista, Ilha Brava, Cabo Verde",1,1908-10-07,1908-10-07
"São João Batista, Paradela",1,1790-10-27,1790-10-27
"São João Batista, Sarnada",1,1901-10-03,1901-10-03
"São João Batista, Souto",1,1755-10-01,1755-10-01
São João Evangelista,1,1764-10-01,1764-10-01
São João Evangelista de Nespereira,1,1897-10-14,1897-10-14
São João Fontura,1,1756-01-01,1756-01-01
São João d' El Rei,1,1787-10-16,1787-10-16
São João d' El-Rei,1,1779-10-01,1779-10-01
São João d'Aranha,1,1825-10-08,1825-10-08
São João d'El-Rei,1,1784-10-21,1784-10-21
São João da Azenha,1,1725-10-27,1725-10-27
"São João da Balança, Moure",1,1568-00-00,1568-00-00
São João da Cerveira,1,1819-11-08,1819-11-08
São João da Folhada,1,1755-01-24,1755-01-24
"São João da Folhada, Porto",1,1863-10-03,1863-10-03
São João da Fontura,1,1768-10-01,1768-10-01
São João da Foz do Sousa,1,1741-10-01,1741-10-01
"São João da Foz, Porto",1,1761-10-01,1761-10-01
São João da Lage,1,1713-10-01,1713-10-01
São João da Lourosa,1,1763-10-01,1763-10-01
São João da Pendurada,1,1842-10-14,1842-10-14
"São João da Pesqueira, Nagoselo",1,1750-10-01,1750-10-01
São João da Talha,1,1582-10-02,1582-10-02
"São João da Talha, Adegão, Gouveia",1,1765-12-01,1765-12-01
São João das Caldas,1,1764-10-01,1764-10-01
São João das Caldas de Vizela,1,1899-10-02,1899-10-02
São João das Viselas,1,1897-11-06,1897-11-06
São João de Airão,1,1819-11-22,1819-11-22
"São João de Aião, Penafiel",1,1827-10-17,1827-10-17
"São João de Aião, Porto",1,1868-10-01,1868-10-01
São João de Arouca,1,1796-10-04,1796-10-04
São João de Arroios,1,1758-10-01,1758-10-01
"São João de Azanha, Sangalhos",1,1762-10-01,1762-10-01
São João de Azenha,1,1894-10-05,1894-10-05
"São João de Batista, Vieira",1,1746-11-28,1746-11-28
São João de Cadeços,1,1824-10-06,1824-10-06
"São João de Caldeireiros, Mértola",1,1905-10-03,1905-10-03
São João de Calendário,1,1912-07-13,1912-07-13
São João de Campos,1,1672-10-20,1672-10-20
São João de Carvalhosa,1,1768-10-01,1768-10-01
São João de Cerveira,1,1752-10-01,1752-10-01
"São João de Cima, Teixeira",1,1797-10-31,1797-10-31
São João de Codeços,1,1836-10-15,1836-10-15
São João de Coucieiro,1,1713-10-30,1713-10-30
"São João de Coucieiro, Viana",1,1803-10-25,1803-10-25
"São João de Covas, Porto",1,1799-10-03,1799-10-03
São João de El Rei,1,1800-06-17,1800-06-17
"São João de El Rei, Brasil",1,1776-12-14,1776-12-14
"São João de El-Rei, Minas",1,1750-10-01,1750-10-01
"São João de Escudeiros, Galiza",1,1725-12-15,1725-12-15
São João de Foz,1,1837-10-31,1837-10-31
São João de Fresta,1,1746-10-01,1746-10-01
São João de Gatão,1,1799-10-15,1799-10-15
São João de Gestação,1,1804-10-05,1804-10-05
"São João de Itaborahy, Rio de Janeiro, Brasil",1,1821-10-23,1821-10-23
São João de Loure,1,1722-10-01,1722-10-01
São João de Lourosa,1,1900-10-03,1900-10-03
São João de Luzim,1,1697-04-17,1697-04-17
São João de Nespereira,1,1711-10-01,1711-10-01
"São João de Nogueira, Braga",1,1692-10-01,1692-10-01
"São João de Ovil, Baião",1,1901-10-07,1901-10-07
"São João de Reis, Póvoa de Lanhoso",1,1898-10-13,1898-10-13
São João de Semelhe,1,1756-10-01,1756-10-01
São João de Sernande,1,1839-10-31,1839-10-31
São João de Soure,1,1751-11-26,1751-11-26
"São João de Sá, Valadares",1,1728-10-01,1728-10-01
São João de Tarouca,1,1741-10-01,1741-10-01
"São João de Ver, Vila da Feira",1,1758-10-01,1758-10-01
São João de Vieira,1,1746-10-26,1746-10-26
São João de Vila Chã,1,1675-10-01,1675-10-01
"São João del Rei, Brasil",1,1786-10-16,1786-10-16
São João del-Rei,1,1786-10-03,1786-10-03
"São João del-Rei, Brasil",1,1755-10-01,1755-10-01
"São João do Bispo, Lisboa",1,1735-10-01,1735-10-01
São João do Campo de Gestaço,1,1822-10-29,1822-10-29
São João do Campo de Gestaçô,1,1732-10-01,1732-10-01
"São João dos Limões, Serva",1,1751-10-01,1751-10-01
São João d´El Rei,1,1785-00-00,1785-00-00
"São João, Aveiro",1,1763-10-01,1763-10-01
"São João, Fontura",1,1792-10-30,1792-10-30
"São João, Loureiro, Oliveira de Azeméis",1,1576-10-01,1576-10-01
"São João, Mértola",1,1735-11-09,1735-11-09
"São João, Penaguião",1,1582-12-04,1582-12-04
São Julião da Barra,1,1906-10-11,1906-10-11
São Julião da Lage,1,1870-10-00,1870-10-00
"São Julião da Lage, Braga",1,1722-10-01,1722-10-01
São Julião de Parada de Bouro,1,1822-10-12,1822-10-12
São Julião de Parada do Burgo,1,1673-10-15,1673-10-15
São Julião de Serafão,1,1750-10-20,1750-10-20
São Julião de Água Longa,1,1741-10-01,1741-10-01
"São Julião de Água Longa, Porto",1,1742-12-24,1742-12-24
São Julião do Lage,1,1714-10-01,1714-10-01
"São Julião, Barcelos",1,1795-10-00,1795-10-00
"São Julião, Braga",1,1844-10-02,1844-10-02
"São Julião, Serafão",1,1754-12-20,1754-12-20
"São Julião, Torre de Moncorvo",1,1794-10-03,1794-10-03
São Lourenço da Beira,1,1707-10-29,1707-10-29
São Lourenço de Açores,1,1715-10-01,1715-10-01
São Lourenço de Bairro,1,1749-01-22,1749-01-22
São Lourenço de Cabril,1,1765-10-01,1765-10-01
São Lourenço de Calvos,1,1763-10-01,1763-10-01
São Lourenço de Carnide,1,1908-10-08,1908-10-08
São Lourenço de Golões,1,1770-10-01,1770-10-01
São Lourenço de Pias,1,1760-12-27,1760-12-27
São Lourenço de Regalados,1,1715-10-01,1715-10-01
São Lourenço de Riba Pinhão,1,1731-10-01,1731-10-01
São Lourenço de Romão,1,1738-10-01,1738-10-01
São Lourenço de Sande,1,1751-10-01,1751-10-01
São Lourenço de Vila Real,1,1765-10-01,1765-10-01
São Lourenço do Mato,1,1755-11-24,1755-11-24
"São Lourenço do Prado, Barcelos",1,1821-10-31,1821-10-31
São Lourenço do Vale Treixoso,1,1893-10-12,1893-10-12
"São Lourenço dos Galegos, Óbidos",1,1762-10-01,1762-10-01
"São Lourenço, Bragança",1,1796-10-14,1796-10-14
"São Lourenço, Cabril",1,1729-10-01,1729-10-01
"São Lourenço, Guimarães",1,1763-10-01,1763-10-01
"São Lourenço, Lousã",1,1788-06-18,1788-06-18
"São Lourenço, Riba do Douro",1,1590-05-20,1590-05-20
"São Lourenço, Rio de Janeiro, Brasil",1,1905-10-13,1905-10-13
"São Luís, Maranhão",1,1802-10-23,1802-10-23
São Mamede de Aldão,1,1896-10-13,1896-10-13
São Mamede de Aldão Guimarães,1,1906-06-21,1906-06-21
São Mamede de Alentem,1,1891-10-14,1891-10-14
São Mamede de Cornado,1,1726-10-01,1726-10-01
São Mamede de Escariz,1,1755-01-02,1755-01-02
São Mamede de Foz Côa,1,1765-10-01,1765-10-01
São Mamede de Foz Tua,1,1755-05-04,1755-05-04
São Mamede de Guisande,1,1892-10-14,1892-10-14
São Mamede de Recesinhos,1,1697-12-17,1697-12-17
São Mamede de Riibatua,1,1764-10-01,1764-10-01
São Mamede de Sezures,1,1786-10-03,1786-10-03
São Mamede de Vila Marim,1,1756-10-01,1756-10-01
"São Mamede, Barca",1,1770-10-01,1770-10-01
"São Mamede, Braga",1,1731-10-01,1731-10-01
"São Mamede, Caniçada",1,1760-10-01,1760-10-01
"São Mamede, Deucriste",1,1763-10-01,1763-10-01
"São Mamede, Foz Côa",1,1766-07-30,1766-07-30
"São Mamede, Gomide",1,1743-12-24,1743-12-24
