bnp_id,name_bn,date_bn,qualification,bnp_id,fauc_id
1389672,António Homem da Costa Noronha,1787-1868,,1389672,
1389673,"Luís de Barcelos Merens, ",1795-post. 1855,,1389673,
1389782,Maria Ana de Bragança,1843-1884,"Infanta de Portugal,",1389782,
1389864, João Eduardo da Matta Junior,1850-1928,,1389864,
1390181,Francisco António Ferreira Cangalhas,1789-1808,,1390181,
1390247,Manuel Joaquim Brandão de Sousa,1755-1841,,1390247,
1390632,Francisco Sande,175-,,1390632,
1390635,António Paulino,175-,,1390635,
1390741,João Guedes de Amaral,17--,,1390741,
1390744,António Lopes da Silva,17--,,1390744,
1390794,José Gomes Pires,177-,,1390794,
1390876,J. A. da Silva,1830-1842,,1390876,
1390883,"Francisco José de Araújo, ",1842,,1390883,
1391139,António Borges Lima,17---18--,,1391139,
1391140,João Inácio Borges,17---18--,,1391140,
1391175,José Inácio da Costa Freire,176-,,1391175,
1391598,Palmira Baptista Mendes,1899-1911,,1391598,
1391821,Augustin-François Jault,1700-1757,,1391821,
1392097,Paulo Martim,179-,,1392097,
1392799,C. C. de Castro,189-,,1392799,
1392862,Manuel de Castro Pereira,18-,,1392862,
1392970,Alfredo Rego,189-,,1392970,
1392979,J. Guerreiro da Costa Junior,18-,,1392979,
1392991,Laura Eschrich,1867-1902,,1392991,
1393065,Manuel José Curvo Semedo,178-,,1393065,
1393116,Guido Fábio,189-,,1393116,
1393236,Joaquim dos Santos,1734,,1393236,
1393256,João Maria Sequeira,18-,,1393256,
1393270,Maria de Encarnação de Carvalho e Melo,1828-,,1393270,
1393283,Feliciano José Sobral,18-,,1393283,
1393478,Theófilo de Russel,189-,,1393478,
1393518,Alfredo Augusto dos Santos,18--,,1393518,
1393848,Augusto R. A. de Caldas,188-,,1393848,
1394009,João Glama Ströebel,1708-1792,,1394009,
1394155,"Maria da Assunção, ","-1701,",O.E.S.A.,1394155,
1394312,Júlio César de Vasconcelos Correia,1836-1910,,1394312,
1394366,Hippolyto Ribas,18--,,1394366,
1394376,Luiz Pedroza,18--,,1394376,
1394452,Frederico P. Fortuna,18--,,1394452,
1394553,A. J. Santos,188-,,1394553,
1394705,Augusto Fábregas,1859-1893,,1394705,
1394891,Vimieiro,1735-1790,"Conde do,",1394891,
1394940,Miguel da Ressurreição,"16--?,",O.F.M.,1394940,
1394967,Sebastião Peres Rodrigues,1859-1944,,1394967,
1395146,Charles Gabriel Leclerc,1644 -1700,,1395146,
1395548,João de Monsaraz,173-,O.F.M.,1395548,
1396007,Francisco Cordeiro de Carvalho,17--,,1396007,
1396008,Almeida da Costa,18--,,1396008,
1396105,Inácio Teles,17---18--,,1396105,
1396110,António de Sousa Castelo Branco,176-,,1396110,
1396217,François Thiéry,1719-17--,,1396217,
1396402,António Rebelo Neves,1874 -1957,,1396402,
1396581,M. J. Mesquita,1875,,1396581,
1397099,Matteo Cadorin,165--166-,"Bolzeta,",1397099,
1397293,Bernardo Pimenta do Avelar Portocarrero,16---17--,,1397293,
1397775,Henrique José dos Santos Cardoso,1843-1899,,1397775,
1397896,Johann Gottfried Conradi,1712?-1745,,1397896,
1397944,Luís Álvares Pinto,1719-1787,,1397944,
1398272,Carvalho,1845,,1398272,
1398895,Jorge Mata,176-,,1398895,
1399093,N. M.,1846,,1399093,
1399522,F. I. M.,1847,,1399522,
1400326,Peter Kopf,1593-1635,,1400326,
1400853,"Guyol de,  Guiran",1737,,1400853,
1400856,João António Vaz Vieira de Napoles e Freitas,1846-1930,,1400856,
1401293,Simon Thomassin,1655-1733,,1401293,
1402143,Guilhermina Rosa Marques dos Anjos,1855-1919,,1402143,
1402237,João da Matta,18--,,1402237,
1403124,Francisco José Cardoso e Seixas,17--,,1403124,
1403721,João da Mata,176-,,1403721,
1403802,Ferruccio Francesco Corradetti,1866-1939,,1403802,
1403808,Venturino Camaiti,1862-1933,,1403808,
1404105,Manuel Lourenço Vasco de Carvalho,1889,,1404105,
1404107,L. Caetano Pereira,1889,,1404107,
1404108,A. da Costa Rodrigues,1889,,1404108,
1404294,Daniel Duarte Silva,1895-1990,,1404294,
1405373,Machado,1863-1924,,1405373,
1408133,Manuel Vieira,1628,,1408133,
1408137,Manuel Mendes,1641,,1408137,
1408147,José Caetano,"1717-1798,",O.C.,1408147,
1408240,José de Santa Maria Madalena,"16---17--,",O.F.M.,1408240,
1408245,José Caetano,"1670-1746,",O.S.J.,1408245,
1408348,António Roçado,"1691-17--,",O.S.A.,1408348,
1408479,António do Espírito Santo,"1744,",O.S.B.,1408479,
1408484,António do Espírito Santo,"1699-?,",O.F.M.,1408484,
1408591,M. Osanoff,18--,,1408591,
1409199,Ramalhosa,17--,,1409199,
1409752,Luís Mendes,15---16--,,1409752,
1410255,Annibal Moutinho,18--,,1410255,
1411224,Ginés de Morata,156--158-,,1411224,
1411267,António Pinheiro,1550-1617,,1411267,
1412222,José Celestino da Silva,1848-1911,,1412222,
1412365,Gabriel Fernandes da Trindade,1790?-1854,,1412365,
1412875,J. V. Pereira,18--,,1412875,
1413015,Artur Ferreira,1858-1926,,1413015,
1413067,M. da Encarnação,18--,,1413067,
1413231,Júlia da Silveira Pinto,18--,,1413231,
1413649,Annibal Vasco Leão,1859-19--,,1413649,
1414889,Francisco Gomes,168-,,1414889,
1414890,Duarte,169-,,1414890,
1415477,Diogo Lobo,"1629-1691,",S.J.,1415477,
1415495,Luís da Silveira,16--,,1415495,
1415529,João Baptista,"1586-1687,",O.F.M.,1415529,
1415611,A. B. de Bragança Perreira,1883-1956,,1415611,
1415695,Carlos Ribeiro,1813-1882,,1415695,
1416359,Manuel da Costa,1640,,1416359,
1416635,Luciano Sollari Allegro,188-,,1416635,
1416684,Querubim António Assis,1865-1925,,1416684,
1416747,José Inácio Martins Lavado,1844-1906,,1416747,
1416793,Rita C. de A. Azevedo,18--,,1416793,
1417331,José Daniel da Silva Pereira Tavares,1843-1906,,1417331,
1417350,José Maria Caleia,1840-1884,,1417350,
1418969,Joaquim José Rasquinho,1736-1822,,1418969,
1419746,António Carreira,1550-1599,C.R.S.A.,1419746,
1419861,Berardo Pereira Pegado,1753-1775,,1419861,
1420607,A. Camarate,18--,,1420607,
1420826,José de Figueiredo Ramalhoso,1838?-1885,,1420826,
1421322,Francisco Ferreira,1848-1931,,1421322,
1421390,João da Penha França,17--,,1421390,
1421419,Silva Nogueira,1892-1959,,1421419,
1422308,António Francisco Colaço,1866-1934,,1422308,
1422861,Rita C. Sotto Maior Judice,187--,,1422861,
1423544,L.R.P. Stecchini,18--,,1423544,
1423754,Ernesto Cyriaco,18--,,1423754,
1424138,C.C.,1632,,1424138,
1425473,José Balbino de Barbosa Araújo,1787-1848,,1425473,
1426149,José Nunes Ribeiro Júnior,1881-1956,,1426149,
1426555,José Joaquim Nepomuceno Arsejas,1800-1869,,1426555,
1426582,M.,1851,,1426582,
1426685,Manuel da Silva Ribeiro,17--,,1426685,
1426990,João Reis,1899-1982,,1426990,
1427433,Manuel Nunes,16--,,1427433,
1427460,Diogo Pereira,1570?-1658,,1427460,
1428835,Emile Baré,18--,,1428835,
1429176,Guedes,1843,,1429176,
1429348,Cristóvão da Silva,1742-1759,,1429348,
1430387,C. F. Rodrigues,1840,,1430387,
1430609,A Moreira,18--,,1430609,
1430631,A. Conde,18--,,1430631,
1430661,Baltasar de Sá Leitão,16--,,1430661,
1431070,António Rodrigues,1525?-1590,,1431070,
1431087,Francisco Lobo Cardenal,1714-1782,,1431087,
1431167,Jorge de São José,"15---1636,",O.M.,1431167,
1431327,Cunha,1775,,1431327,
1431481,George Bulteel Fisher,1764-1834,,1431481,
1431530,António Carneiro,"164-,",O.S.B.,1431530,
1432515,João Pereira Mousinho de Albuquerque,1818-1862,,1432515,
1433773,J. Marques de Almeida,185--,,1433773,
1434000,Francisco Mexia,15---16--,,1434000,
1434208,João de Barros Cerqueira,17--,,1434208,
1434212,António da Fonseca,18--,,1434212,
1434585,Maria Correia,18--,,1434585,
1434838,Paul André Basset,1785-181-,,1434838,
1435425,José Segurado,1869-1936,,1435425,
1435713,Ferdinand Lotheissen,1833-1887,,1435713,
1435762,Karl Lerbs,1893-1946,,1435762,
1435816,Wilhelm Croner,1867-,,1435816,
1435981,Curt Thesing,1879-1956,,1435981,
1436010,Paul Mayer,1889-1970,,1436010,
1436011,Paul Bleier,1898-,,1436011,
1436014,Albrecht Erich Günther,1893-,,1436014,
1436166,Leo Feld,1869-1924,,1436166,
1436336,José Pegado de Azevedo,1750-1812,,1436336,
1436381,Joachim Nettelbeck,1738-1824,,1436381,
1437580,Aloísio Teixeira Pinto,1740,,1437580,
1437707,Arthur Seiffhart,1880-1959,,1437707,
1439071,José Luis Monteiro,1898-1986,,1439071,
1439643,Faffal,1857,"pseud.,",1439643,
1439970,Joaquim Mariz Júnior,1847-1916,,1439970,
1440092,Franz Fein,1896-1947,,1440092,
1440142,Adelaide Emília Afonso,1855,,1440142,
1440143,Levina Correia de Almeida,1855,,1440143,
1440695,Francisco de Évora,1635,,1440695,
1440804,Caetano Nozulino de Medina,1851,,1440804,
1442470,Wilhelm Suida,1877-1959,,1442470,
1442486,Manuel Mendes Vieira,1673,,1442486,
1442640,Francisco Figueira Ferraz,1860-1948,,1442640,
1442729,Joachim von der Goltz,1892-1972,,1442729,
1443114,H.R.,18--,,1443114,
1443319,António de Vasconcelos e Sousa,1858-1922,,1443319,
1443375,Luís Pegas,16---17--,,1443375,
1443381,9.º Conde da Ribeira Grande,1843-1907,,1443381,
1443479,Mariano Reis,18-,,1443479,
1443730,Pedro de São João Pinto,"1574-1640,",C.S.J.E.,1443730,
1443808,Tomé de Paiva,15---16--,,1443808,
1444130,João Portugal,"1554-1629,",O.P.,1444130,
1444132,Lucas da Gama de Portugal,16---1716,,1444132,
2,António Bento Martins Júnior,1881-1963,,2,
34,Pedro,1220-1277,"Hispano,",34,
73,E. A. Júnior,18--,,73,
80,A. M.,18- -,,80,
269,Maia Alcoforado,1899-,,269,
272,Mariana Alcoforado,"1640-1723,",O.S.C.,272,
293,Luís Varela Aldemira,1895-1975,,293,
317,Duarte Abecasis,1892-1966,,317,
318,Caetano da Costa Alegre,1864-1890,,318,
342,Alegrete,1641-1709,"1º Marquês de,",342,
348,Alegrete,1662-1731,"2º Marquês de,",348,
356,Alegrete,1682-1736,"3º Marquês de,",356,
510,António Aleixo,1899-1949,,510,
552,Diogo Guerreiro Camacho de Aboim,1663-1709,,552,
555,João de Aboim,1814-1861,,555,
562,Joaquim da Nóbrega Cão de Aboim,17---18--,,562,
585,Adelina Abranches,1866-1945,,585,
588,António Manuel do Rego Abranches,1790-1850,,588,
590,António Joaquim da Silva Abranches,1810-1868,,590,
592,Aristides Abranches,1832-1892,,592,
596,Cassiano dos Santos Abranches,1896-1983,,596,
598,António César Abranches,18--,,598,
755,João António Garcia de Abranches,1769-1845,,755,
765,Joaquim Cândido Abranches,1830-1912,,765,
817,João de Almeida Allen,1840-,,817,
994,Almada,1897-,"5º Conde de,",994,
997,Manuel de Abrantes,16---1717,,997,
1005,José de Almada,1880-,,1005,
1016,Joaquim Agostinho,1879-1969,,1016,
1038,Ventura Ledesma Abrantes,1883-1956,,1038,
1184,Armando Cancela de Abreu,1884-1966,,1184,
1207,Aleixo de Abreu,1568-1630,,1207,
1211,Alexandre Cancela de Abreu,1887-,,1211,
1226,Ambrósio Cardoso,15---16--,,1226,
1233,António de Abreu,1553,,1233,
1235,António de Abreu,"166-,",O.P.,1235,
1256,António Joaquim Ribeiro Gomes de Abreu,1803-1867,,1256,
1263,António José Teixeira de Abreu,1865-1930,,1263,
1279,Avelino de Almeida,1873-1932,,1279,
1392,Beatriz de Almeida,1881-,,1392,
1409,Augusto Cancela de Abreu,1895-1965,,1409,
1411,Augusto de Oliveira Abreu,1841-1896,,1411,
1426,Brás de Abreu,16--,,1426,
1427,Brás Luís de Abreu,1692-1756,,1427,
1432,Caetano Xavier de Abreu,18--,,1432,
1451,Cristóvão de Almeida,"1620-1679,",O.E.S.A.,1451,
1453,Cristóvão Soares de Abreu,-1684,,1453,
1460,Eduardo de Abreu,1855-1912,,1460,
1463,Eduardo de Almeida,1884-1958,,1463,
1469,Eugénio Ricardo Monteiro de Almeida,1826-1898,,1469,
1549,Fialho de Almeida,1857-1911,,1549,
1553,Fortunato de Almeida,1869-1933,,1553,
1558,Francisco de Almeida,1838-1918,,1558,
1572,Guilherme de Vasconcelos Abreu,1842-1907,,1572,
1606,Jorge de Abreu,1878-1932,,1606,
1621,José António de Abreu,1796-1873,,1621,
1631,João Ferreira de Almeida,1628-1691,,1631,
1707,José Miguel de Abreu,1850-1921,,1707,
1714,Lopo de Abreu,1585-1619,S.J.,1714,
1731,Luís Filipe de Abreu,1836-1905,,1731,
1735,M. R. da Silva Abreu,1793-1869,,1735,
1788,Marques Abreu,1879-1958,,1788,
1804,Paulo Cancela de Abreu,1885-1974,,1804,
1807,Pinto de Abreu,1866-1948,,1807,
1829,Manuel António Janeiro Acabado,1888-1970,,1829,
1836,Luís Acciaiuoli,1888-1958,,1836,
1903,Laura de Castro e Almeida,1870-,,1903,
1954,Lúcio de Almeida,1896-1980,,1954,
1984,M. Duarte de Almeida,1844-1914,,1984,
2033,Manuel de Almeida,17--,,2033,
2034,Cristóvão Rodrigues Acenheiro,1474-1538,,2034,
2036,Manuel de Almeida,"1578-1646,",S.J.,2036,
2102,Mário de Almeida,1889-1922,,2102,
2109,Luís Adão,1887-1968,,2109,
2274,Rodrigo Vicente de Almeida,1828-1902,,2274,
2285,Salomé de Almeida,1893-,,2285,
2295,Artur Maria Afonso,1882-1961,,2295,
2299,Diogo Afonso,15--,,2299,
2301,Teodoro de Almeida,"1722-1804,",C.O.,2301,
2309,Tiago de Almeida,1864-1936,,2309,
2331,Virgínia de Castro e Almeida,1874-1945,,2331,
2530,Alorna,1688-1756,"1º Marquês de,",2530,
2539,Alorna,1726-1802,"2º Marquês de,",2539,
2542,José Agostinho,1888-1978,,2542,
2544,Alorna,1754-1813,"3º Marquês de,",2544,
2549,Alorna,1750-1839,"Marquesa de,",2549,
2608,Fernandes Agudo,1877-1949,,2608,
2614,Domingos Alvão,1869-1946,,2614,
2627,Alberto de Aguiar,1867-1948,,2627,
2635,António Augusto de Aguiar,1838-1887,,2635,
2772,Francisco Alvarenga,1844-1883,,2772,
2776,Kol de Alvarenga,1892-1967,,2776,
2780,António Augusto Correia de Aguiar,1880-1952,,2780,
2783,Afonso Álvares,15--,,2783,
2787,Antonio Álvarez de Benavente,"15---16--,",O.F.M.,2787,
2790,Asdrúbal de Aguiar,1883-1961,,2790,
2793,Francisco Álvares,1470-1540,,2793,
2797,João Álvares,1406?-ca 1490,,2797,
2826,Joaquim António de Aguiar,1792-1874,,2826,141759
2882,Mário de Aguiar,1884-1957,,2882,
2892,A. S. Alves,18--,,2892,
2893,Pedro de Aguiar,1886-,,2893,
2913,Manuel Marques de Aguilar,1767-1816,,2913,
3108,Artur da Mota Alves,1890-1942,,3108,
3124,João Pedro Aillaud,1785-ca 1853,,3124,
3157,Gonçalo Alves,1870-1932,,3157,
3160,Cristóvão Aires,1854-1930,,3160,
3166,Matias Aires,1705-1763,,3166,
3176,Henrique Alves,1872-1934,,3176,
3190,Joaquim José Garcia Alagarim,1830-1897,,3190,
3198,João Raimundo Alves,1889-1962,,3198,
3200,Manuel de Brito Alão,1554-ca 1638,,3200,
3440,Manuel Alves,1843-1901,,3440,
3453,Maria Clara Correia Alves,1869-1948,,3453,
3587,António Soares de Albergaria,1581-1639,,3587,
3653,Caetano Alberto,1843-1924,,3653,
3666,Olímpio Duarte Alves,1889-1980,,3666,
3696,Vasco Lopes Alves,1898-1975,,3696,
3699,Vasco de Mendonça Alves,1883-1963,,3699,
3703,Afonso de Albuquerque,1462-1515,,3703,
3706,Afonso de Albuquerque,1500-1580,,3706,
3712,José Ribeiro Alves Júnior,1887-1973,,3712,
3769,Ana de Albuquerque,18--,,3769,
3772,Aníbal do Amaral e Albuquerque,1894-1957,,3772,
3774,António de Albuquerque,1866-1923,,3774,
3839,António Maria Seabra de Albuquerque,1820-1892,,3839,
3848,Artur de Albuquerque,1891-1962,,3848,
3868,Custódio José de Albuquerque,17---ca 1812,,3868,
3876,Fernando Amado,1899-1968,,3876,
3885,Henrique Zeferino de Albuquerque,1842-1925,,3885,
3887,José de Sousa Amado,1812-1890,,3887,
3902,Joaquim de Azevedo Albuquerque,1839-1912,,3902,
3916,José Osório de Castro Cabral de Albuquerque,1817- 1887,,3916,
3917,Abílio Mendes do Amaral,1898-1986,,3917,
3918,José Pires de Carvalho e Albuquerque,1701-1760,,3918,
3933,Luís de Almeida e Albuquerque,1819-1906,,3933,
3936,Luís da Silva Mousinho de Albuquerque,1792-1846,,3936,
3945,Mafalda Mousinho de Albuquerque,1874-1952,,3945,
3955,Mário de Albuquerque,1898-1975,,3955,
3969,Corte Real e Amaral,1889-1987,,3969,
3972,Mécia Mousinho de Albuquerque,1870-1961,,3972,
3984,Mousinho de Albuquerque,1855-1902,,3984,
3992,Elói do Amaral,1880-1961,,3992,
4057,Manuel Augusto de Amaral,1862-1942,,4057,
4122,João Amaral Júnior,1899-,,4122,
4125,Estevão Amarante,1889-1951,,4125,
4135,Américo Amarelhe,1892-1946,,4135,
4160,Carlos Amaro,1879-1946,,4160,
4170,José Angerri,1896-1964,,4170,
4189,João H. Anglin,1894-1975,,4189,
4192,Alfredo Angra,1845-1927,,4192,
4228,Norton de Matos,1867-1955,,4228,
4363,Ameal,1847-1920,"1º Conde de,",4363,
4373,Américo,1887-1956,"Padre,",4373,
4382,César Anjo,1890-1959,,4382,
4427,António Joaquim Anselmo,1876-1925,,4427,
4445,Diogo Pacheco de Amorim,1888-1976,,4445,
4452,Eugénio Amorim,1898-1965,,4452,
4465,Francisco Gomes de Amorim,1827-1891,,4465,
4474,Francisco Pedro da Fonseca Anjo Marques Bacalhau Araújo e Amorim,1747-1829,,4474,
4479,Jaime Lopes Amorim,1891-1973,,4479,
4485,João Vaz de Amorim,1880-1962,,4485,
4507,Moses Bensabat Amzalak,1892-1978,,4507,
4633,Joaquim José Anaia,1826-1884,,4633,
4646,J. H. Cascão de Anciães,1897-,,4646,
4682,Álvaro de Andrade,1894-1976,,4682,
4685,Anselmo de Andrade,1842-1928,,4685,
4842,António de Andrade,"1580-1634,",S.J.,4842,
4869,Cruz Andrade,1876-1938,,4869,
4875,Diogo Lopes de Andrade,"1569-1628,",O.E.S.A.,4875,
4879,Diogo de Paiva de Andrade,1528-1575,,4879,
4899,Francisco de Andrade,1540-1614,,4899,
5282,Rogério de Andrade,1895-1953,,5282,
5285,Rui de Andrade,1880-1967,,5285,
5295,António,1531-1595,"Prior do Crato,",5295,
5315,José Bacalhau,1895-1972,,5315,
5342,Acácio Antunes,1853-1927,,5342,
5625,António Baião,1878-1961,,5625,
5930,Helena de Aragão,1880-1961,,5930,
5934,Manuel Pedro Tomás Pinheiro e Aragão,1773-1838,,5934,
5980,Bento de Figueiredo Tenreiro Aranha,1769-1811,,5980,
5988,Balsemão.,1749-1824,"Viscondessa de,",5988,
5991,Brito Aranha,1833-1914,,5991,
5997,Francisco Aranha,"1603-1677,",S.J.,5997,
5998,Francisco Xavier do Rego Aranha,1761-1831,,5998,
6000,Silvestre Aranha,"1689-1768,",S.J.,6000,
6191,Tomás Aranha,"1588-1663,",O.P.,6191,
6222,Gaspar Baltar,1875-1956,,6222,
6250,Gonçalo Anes Bandarra,1500-1556,,6250,
6262,José de Sousa Bandeira,1789-1861,,6262,
6268,Pedro Bandeira,1871-1945,,6268,
6293,Henrique Gomes de Araújo,1881-,,6293,
6295,Hamilton de Araújo,1868-1888,,6295,
6305,Joaquim de Araújo,1858-1917,,6305,
6496,José Inácio de Araújo,1827-1907,,6496,
6505,A. Virgínio Batista,1894-1969,,6505,
6524,Luís de Araújo,1833-1908,,6524,
6539,António Baptista,1867-1927,,6539,
6546,António Bernardo da Fonseca Baptista,1868-,,6546,
6547,António Maria Baptista,1822-189,,6547,
6552,Manuel Gomes de Araújo,1897-1982,,6552,
6575,Norberto de Araújo,1889-1952,,6575,
6774,Arcos,1899-,"Conde dos,",6774,
6817,Jerónimo Contador de Argote,"1676-1749,",C.R.,6817,
7067,João Baptista,"-1736,",O.S.A.,7067,
7069,João Baptista,"1705-1761,",C.O.,7069,
7072,João Baptista,"1733-1788,",O.S.A.,7072,
7090,Joaquim Renato Baptista,1855-1900,,7090,
7323,Maximiano Baptista,1885-1936,,7323,
7353,Arnoso,1855-1911,"Conde de,",7353,174689
7358,Vicente Arnoso,1880-1925,,7358,
7399,Amador Arrais,1580,O.C.,7399,
7555,António Francisco Barata,1836-1910,,7555,
7562,José de Arriaga,1848-1921,,7562,
7574,Manuel de Arriaga,1840-1917,,7574,
7588,Artur Arriegas,1883-1924,,7588,
7592,José Henriques Barata,1894-1957,,7592,
7595,António Arroio,1856-1934,,7595,
7626,João Arruda,1868-1934,,7626,
7799,Alexandre Barbas,1884-1958,,7799,
7858,Aires Barbosa,1475?-1540,,7858,
7861,Alberto Barbosa,1891-1960,,7861,
7873,António Barbosa,1892-1946,,7873,
7920,Ilídio de Oliveira Barbosa,1895-,,7920,
8114,José Barbosa,"1674-1750,",C.R.,8114,
8120,José Barbosa,1869-1923,,8120,
8123,Alfredo Ataíde,1890-1960,,8123,
8129,Alfredo de Ataíde,1834-1907,,8129,
8132,José Martins Barbosa,1888-,,8132,
8133,António de Ataíde,1567-1647,,8133,
8145,Luís B. L. de Ataíde,1883-1955,,8145,
8153,Carvalho Barbosa,1884-1936,,8153,
8190,Viriato Barbosa,1892-1979,,8190,
8539,Jorge Barradas,1894-1971,,8539,
8548,Manuel Barradas,"1572-1646,",S.J.,8548,
8550,Domingos Fernandes,1894-1962,,8550,
8840,Carlos Botelho,1899-1982,,8840,
9182,Fernão Mendes Pinto,1509-1583,,9182,
9227,André do Avelar,1546-depois de 1622,,9227,
9231,José Alexandrino de Avelar,1833-1895,,9231,
9238,Sebastião Barradas,"1543-1615,",S.J.,9238,
9701,Bernardo Marques,1899-1962,,9701,
9706,Stuart Carvalhais,1887-1961,,9706,
9772,Amélia Rey Colaço,1898-1990,,9772,
